"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Siempre",0.216,0.227,0.206,0.158,0.216,0.242,0.261,0.239,0.205,0.208,0.229,0.295,0.072
"Casi siempre",0.334,0.342,0.327,0.22,0.339,0.392,0.405,0.306,0.316,0.409,0.413,0.371,0.156
"Casi nunca",0.266,0.239,0.289,0.269,0.314,0.221,0.219,0.242,0.281,0.265,0.221,0.226,0.669
"Nunca, pero esta es una excepción",0.184,0.192,0.178,0.353,0.131,0.145,0.115,0.213,0.198,0.118,0.137,0.108,0.103
