"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.449,0.376,0.49,0.46
"P05","Bastante",0.395,0.327,0.315,0.364
"P05","Poco",0.098,0.271,0.123,0.115
"P05","Nada",0.058,0.026,0.068,0.044
"P05","No sabe",0,0,0.004,0.017
"P06","Siempre",0.261,0.255,0.329,0.319
"P06","Casi siempre",0.49,0.337,0.398,0.327
"P06","Casi nunca",0.215,0.194,0.202,0.227
"P06","Nunca, pero esta es una excepción",0.034,0.214,0.071,0.127
"P08","Unión por la Patria y el peronismo",0.068,0.334,0.445,0.34
"P08","Juntos por el Cambio",0.82,0.332,0.224,0.234
"P08","De los Liberales libertarios",0.061,0.194,0.231,0.269
"P08","De la Izquierda",0,0.033,0.025,0.023
"P08","No sabe",0.051,0.107,0.075,0.134
"P09","A Sergio Massa",0.507,0.302,0.284,0.351
"P09","A Daniel Scioli",0.076,0.18,0.065,0.081
"P09","A algún candidato del peronismo",0.181,0.145,0.113,0.017
"P09","Wado de Pedro",0.236,0.373,0.538,0.551
"P10","A Horacio Rodriguez Larreta",0.084,0.226,0.063,0.118
"P10","A Patricia Bullrich",0.905,0.645,0.698,0.87
"P10","A Facundo Manes",0.011,0.054,0.089,0.012
"P10","A Gerardo Morales",0,0.075,0.15,0
"P11","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.04,0.203,0.355,0.297
"P11","A Leonardo Grosso a intendente por Unión por la Patria",0.032,0.037,0.094,0.018
"P11","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.771,0.302,0.155,0.179
"P11","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.067,0.139,0.063,0.074
"P11","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.053,0.231,0.241,0.276
"P11","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0,0.01,0.024,0.013
"P11","En blanco",0.022,0.026,0.039,0.02
"P11","No sabe",0.015,0.052,0.029,0.123
"P13","Axel Kicillof a presidente, Sergio Massa a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.094,0.305,0.425,0.282
"P13","A Leonardo Grosso a intendente por Unión por la Patria",0.038,0.066,0.057,0.008
"P13","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.721,0.235,0.151,0.178
"P13","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.096,0.087,0.052,0.071
"P13","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.033,0.254,0.224,0.27
"P13","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0,0.004,0.028,0.023
"P13","En blanco",0,0.01,0.036,0.045
"P13","No sabe",0.018,0.039,0.027,0.123
"P15","Wado de Pedro a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.087,0.217,0.416,0.274
"P15","A Leonardo Grosso a intendente por Unión por la Patria",0.042,0.071,0.071,0.015
"P15","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.745,0.319,0.158,0.257
