"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.309,0.313,0.305,0.096,0.348,0.331,0.396,0.233,0.313,0.381,0.636,0.039,0.109
"Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.382,0.366,0.397,0.446,0.28,0.443,0.441,0.36,0.376,0.415,0.18,0.678,0.451
"Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.188,0.221,0.155,0.229,0.283,0.119,0.058,0.18,0.225,0.132,0.09,0.192,0.358
"A los candidatos a gobernador y a intendente del Frente de Izquierda",0.019,0.016,0.022,0.01,0.02,0.027,0.016,0.005,0.02,0.033,0.022,0.004,0.024
"No sabe",0.102,0.084,0.121,0.219,0.069,0.08,0.089,0.222,0.066,0.039,0.072,0.087,0.058
