"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.237,0.224,0.25,0.115,0.249,0.287,0.277,0.227,0.234,0.254,0.455,0.083,0.155
"Daniel Scioli a presidente, Victoria Tolosa Paz gobernadora y  Leonardo Grosso a intendente por Unión por la Patria",0.064,0.076,0.051,0.118,0.056,0.046,0.045,0.089,0.063,0.035,0.107,0.038,0.016
"Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.266,0.274,0.258,0.163,0.238,0.337,0.337,0.267,0.262,0.272,0.12,0.467,0.275
"Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.075,0.069,0.081,0.042,0.079,0.088,0.083,0.068,0.07,0.092,0.047,0.121,0.087
"Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.201,0.222,0.181,0.361,0.231,0.115,0.089,0.229,0.198,0.175,0.09,0.236,0.28
"A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.019,0.015,0.024,0.02,0.027,0.011,0.015,0,0.024,0.033,0.019,0.01,0.024
"En blanco",0.04,0.043,0.037,0.093,0.017,0.029,0.044,0.039,0.042,0.038,0.035,0.007,0.095
"No sabe",0.098,0.077,0.118,0.088,0.103,0.087,0.11,0.081,0.107,0.101,0.127,0.038,0.068
