"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Mucho",0.372,0.415,0.334,0.332,0.378,0.381,0.403,0.37,0.337,0.446,0.434,0.429,0.241
"Bastante",0.291,0.276,0.304,0.237,0.298,0.327,0.303,0.23,0.311,0.329,0.272,0.359,0.362
"Poco",0.194,0.187,0.201,0.217,0.212,0.166,0.165,0.192,0.219,0.149,0.183,0.152,0.249
"Nada",0.12,0.108,0.13,0.197,0.086,0.097,0.112,0.164,0.12,0.06,0.094,0.054,0.146
"No sabe",0.023,0.014,0.031,0.017,0.026,0.029,0.017,0.044,0.013,0.016,0.017,0.006,0.002
