"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Unión por la Patria y el peronismo",0.271,0.285,0.259,0.178,0.281,0.298,0.339,0.243,0.274,0.303,0.5,0.14,0.073
"Juntos por el Cambio",0.293,0.274,0.311,0.207,0.257,0.374,0.38,0.281,0.284,0.328,0.179,0.561,0.278
"De los Liberales libertarios",0.176,0.206,0.148,0.278,0.202,0.1,0.084,0.18,0.166,0.19,0.101,0.211,0.367
"De la Izquierda",0.044,0.053,0.035,0.068,0.038,0.03,0.041,0.058,0.038,0.035,0.024,0.013,0.058
"No sabe",0.216,0.182,0.247,0.269,0.222,0.198,0.156,0.238,0.238,0.144,0.196,0.075,0.224
