"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Axel Kicillof a presidente, Sergio Massa gobernador y Fernando Moreira a intendente por Unión por la Patria",0.317,0.321,0.313,0.196,0.363,0.309,0.328,0.294,0.322,0.331,0.646,0.048,0.133
"Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.339,0.344,0.334,0.268,0.262,0.416,0.436,0.371,0.313,0.35,0.113,0.63,0.42
"Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.174,0.199,0.15,0.229,0.244,0.132,0.061,0.14,0.209,0.152,0.061,0.214,0.302
"A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.028,0.02,0.036,0.043,0.038,0.019,0.011,0.021,0.025,0.039,0.035,0.015,0
"En blanco",0.062,0.057,0.065,0.173,0.049,0.033,0.038,0.096,0.042,0.059,0.062,0.045,0.019
"No sabe",0.08,0.059,0.102,0.091,0.044,0.091,0.126,0.078,0.089,0.069,0.083,0.048,0.126
