"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Wado de Pedro a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.24,0.236,0.245,0.11,0.262,0.252,0.317,0.227,0.215,0.301,0.465,0.075,0.181
"A Leonardo Grosso a intendente por Unión por la Patria",0.044,0.055,0.034,0.041,0.05,0.046,0.034,0.042,0.046,0.046,0.07,0.02,0.043
"Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.267,0.266,0.268,0.197,0.216,0.372,0.311,0.27,0.27,0.26,0.134,0.475,0.186
"Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.089,0.083,0.094,0.074,0.09,0.088,0.102,0.064,0.092,0.11,0.053,0.139,0.118
"Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.199,0.225,0.174,0.388,0.226,0.104,0.07,0.22,0.203,0.166,0.121,0.232,0.253
"A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.018,0.015,0.021,0.012,0.024,0.013,0.017,0.021,0.016,0.017,0.02,0.005,0
"En blanco",0.042,0.03,0.053,0.075,0.036,0.03,0.035,0.038,0.052,0.029,0.034,0.021,0.094
"No sabe",0.101,0.09,0.111,0.103,0.096,0.095,0.114,0.118,0.106,0.071,0.103,0.033,0.125
