"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.277,0.283,0.272,0.094,0.314,0.296,0.317,0.239,0.277,0.316,0.561,0.049,0.155
"Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.353,0.346,0.36,0.348,0.27,0.442,0.403,0.378,0.345,0.342,0.158,0.619,0.338
"Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.197,0.237,0.158,0.254,0.275,0.131,0.094,0.201,0.212,0.169,0.094,0.229,0.336
"A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.018,0.012,0.024,0.025,0.016,0.017,0.019,0.004,0.018,0.031,0.029,0.007,0
"En blanco",0.059,0.053,0.065,0.152,0.035,0.035,0.065,0.105,0.036,0.051,0.052,0.036,0.08
"No sabe",0.096,0.069,0.121,0.127,0.09,0.079,0.102,0.073,0.112,0.091,0.106,0.06,0.091
