"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.357,0.464,0.392,0.315
"P05","Bastante",0.392,0.321,0.353,0.269
"P05","Poco",0.218,0.169,0.211,0.329
"P05","Nada",0.029,0.026,0.037,0.087
"P05","No sabe",0.004,0.02,0.007,0
"P06","Siempre",0.286,0.296,0.279,0.281
"P06","Casi siempre",0.42,0.402,0.447,0.448
"P06","Casi nunca",0.224,0.246,0.209,0.14
"P06","Nunca, pero esta es una excepción",0.07,0.056,0.065,0.131
"P08","Unión por la Patria",0.345,0.599,0.248,0.299
"P08","Juntos por el Cambio",0.142,0.22,0.459,0.267
"P08","Liberales",0.231,0.062,0.191,0.104
"P08","Izquierda",0.218,0.025,0.01,0
"P08","Otro",0.036,0.042,0.042,0.066
"P08","No sabe",0.028,0.052,0.05,0.264
"P09","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.145,0.471,0.179,0.273
"P09","Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Unión por la Patria",0.165,0.199,0.047,0.093
"P09","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.105,0.143,0.365,0.168
"P09","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.052,0.039,0.127,0.067
"P09","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.343,0.067,0.205,0.151
"P09","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.17,0.014,0.006,0.003
"P09","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.002,0.015,0.024,0.029
"P09","Otros",0.007,0.026,0.019,0.026
"P09","En blanco",0.011,0.014,0.009,0.039
"P09","No sabe",0,0.012,0.019,0.151
"P18","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.188,0.384,0.17,0.22
"P18","Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Unión por la Patria",0.158,0.192,0.081,0.068
"P18","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.201,0.107,0.331,0.152
"P18","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.068,0.1,0.167,0.15
"P18","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.236,0.078,0.158,0.111
"P18","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.093,0.036,0.006,0.014
"P18","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.01,0.025,0.022,0.031
"P18","Otros",0.025,0.026,0.022,0.054
"P18","En blanco",0.021,0.029,0.021,0.051
"P18","No sabe",0,0.023,0.022,0.149
"P25","Totalmente seguro",0.677,0.646,0.686,0.424
"P25","Bastante seguro",0.123,0.178,0.162,0.161
"P25","Algo seguro",0.157,0.12,0.082,0.204
"P25","Para nada seguro",0.043,0.056,0.07,0.211
"P26","Tiene Decidido que va a ir a votar",0.909,0.904,0.923,0.855
"P26","Tiene dudas sobre si va a ir a  votar",0.05,0.071,0.046,0.137
