"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Juntos por el Cambio",0.135,0.12,0.149,0.094,0.13,0.139,0.181,0.152,0.12,0.137,0.135,0.158,0.092,0.131,0.043,0.223,0.185
"Patricia Bullrich presidenta – Gustavo Valdes vice por Juntos por el Cambio",0.214,0.192,0.236,0.089,0.173,0.271,0.364,0.187,0.211,0.244,0.218,0.181,0.182,0.229,0.052,0.418,0.133
"Sergio Massa presidente – Ricardo Alfonsín vice por el Frente de Todos",0.121,0.115,0.127,0.161,0.114,0.115,0.102,0.163,0.116,0.088,0.117,0.093,0.168,0.128,0.249,0.029,0.11
"Wado de Pedro presidente – Jorge Capitanich vice por el Frente de Todos",0.155,0.149,0.161,0.122,0.156,0.174,0.162,0.114,0.157,0.19,0.152,0.122,0.188,0.165,0.353,0.035,0.09
"Javier Milei presidente y su candidato a vice",0.235,0.318,0.154,0.408,0.268,0.153,0.091,0.233,0.263,0.202,0.246,0.289,0.255,0.203,0.117,0.239,0.296
"A los candidatos de la izquierda",0.029,0.027,0.031,0.035,0.035,0.017,0.025,0.025,0.026,0.037,0.037,0.01,0.028,0.03,0.034,0.008,0.02
"No sabe",0.111,0.079,0.142,0.091,0.124,0.131,0.075,0.126,0.107,0.102,0.095,0.147,0.087,0.114,0.152,0.048,0.166
