"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Patricia Bullrich presidenta – Gustavo Valdés vice por Juntos por el Cambio",0.317,0.289,0.345,0.191,0.246,0.389,0.494,0.283,0.316,0.348,0.311,0.335,0.253,0.324,0.093,0.578,0.192
"Sergio Massa presidente – Ricardo Alfonsín vice por el Frente de Todos",0.24,0.222,0.257,0.218,0.233,0.262,0.247,0.232,0.246,0.239,0.23,0.204,0.269,0.256,0.498,0.087,0.178
"Javier Milei presidente y su candidato a vice",0.242,0.322,0.163,0.405,0.287,0.156,0.1,0.26,0.265,0.197,0.278,0.272,0.287,0.195,0.107,0.248,0.399
"A los candidatos de la izquierda",0.049,0.055,0.044,0.054,0.064,0.034,0.035,0.043,0.044,0.062,0.055,0.044,0.05,0.047,0.076,0.016,0.06
"No sabe",0.152,0.112,0.191,0.132,0.17,0.159,0.124,0.182,0.129,0.154,0.126,0.145,0.141,0.178,0.226,0.071,0.171
