"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"1",0.268,0.241,0.294,0.27,0.253,0.286,0.275,0.347,0.249,0.208,0.237,0.294,0.28,0.28,0.387,0.173,0.19
"2",0.059,0.054,0.064,0.071,0.063,0.052,0.042,0.064,0.062,0.048,0.061,0.061,0.055,0.057,0.078,0.046,0.042
"3",0.044,0.049,0.039,0.045,0.043,0.049,0.036,0.034,0.044,0.056,0.049,0.037,0.04,0.044,0.065,0.027,0.058
"4",0.039,0.04,0.037,0.026,0.045,0.045,0.033,0.025,0.035,0.059,0.041,0.029,0.045,0.04,0.047,0.03,0.057
"5",0.192,0.198,0.186,0.17,0.214,0.185,0.178,0.154,0.207,0.211,0.197,0.182,0.226,0.187,0.171,0.184,0.23
"6",0.046,0.05,0.043,0.042,0.048,0.046,0.051,0.044,0.044,0.052,0.053,0.043,0.043,0.043,0.035,0.05,0.087
"7",0.057,0.066,0.049,0.051,0.059,0.06,0.058,0.036,0.056,0.083,0.063,0.049,0.042,0.058,0.033,0.091,0.071
"8",0.051,0.058,0.045,0.037,0.048,0.06,0.068,0.042,0.049,0.065,0.06,0.039,0.053,0.05,0.024,0.083,0.044
"9",0.244,0.244,0.243,0.288,0.227,0.217,0.259,0.254,0.254,0.218,0.239,0.266,0.216,0.241,0.16,0.316,0.221
