"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.416,0.491,0.49,0.228
"P04","Realizo changas o trabajos de vez en cuando",0.181,0.212,0.192,0.552
"P04","No tengo trabajo",0.147,0.155,0.166,0.153
"P04","Soy jubilado o pensionado",0.256,0.142,0.152,0.067
"P05","1",0.381,0.311,0.253,0.301
"P05","2",0.1,0.091,0.071,0.089
"P05","3",0.076,0.082,0.06,0.032
"P05","4",0.1,0.107,0.076,0.136
"P05","5",0.182,0.226,0.174,0.162
"P05","6",0.03,0.045,0.053,0.038
"P05","7",0.033,0.045,0.106,0
"P05","8",0.029,0.016,0.078,0.007
"P05","9",0.069,0.077,0.129,0.235
"P06","1",0.183,0.136,0.289,0.267
"P06","2",0.035,0.043,0.074,0
"P06","3",0.03,0.024,0.077,0.01
"P06","4",0.034,0.046,0.062,0
"P06","5",0.207,0.224,0.167,0.223
"P06","6",0.07,0.074,0.034,0.019
"P06","7",0.082,0.123,0.062,0.025
"P06","8",0.084,0.077,0.046,0.059
"P06","9",0.275,0.253,0.189,0.397
"P07","1",0.226,0.271,0.448,0.148
"P07","2",0.03,0.03,0.037,0.127
"P07","3",0.038,0.025,0.038,0.064
"P07","4",0.026,0.024,0.029,0
"P07","5",0.127,0.144,0.084,0.157
"P07","6",0.031,0.039,0.032,0
"P07","7",0.049,0.043,0.023,0.108
"P07","8",0.045,0.037,0.049,0.054
"P07","9",0.428,0.387,0.26,0.342
"P09","Del Frente de Todos y el peronismo",0.115,0.156,0.494,0.109
"P09","De Juntos por el cambio",0.618,0.35,0.161,0.112
"P09","De los Liberales libertarios",0.178,0.338,0.22,0.136
"P09","De la Izquierda",0.01,0.012,0.032,0.011
"P09","No sabe",0.079,0.144,0.093,0.632
"P10","A Alberto Fernández",0.204,0.203,0.093,0.148
"P10","A Sergio Massa",0.253,0.316,0.215,0
"P10","A algún candidato del peronismo",0.253,0.277,0.158,0.392
"P10","A algún candidato del kirchnerismo",0.29,0.204,0.534,0.46
"P11","A Alberto Fernández",0.203,0.176,0.056,0
"P11","A Sergio Massa",0.08,0.286,0.12,0.08
"P11","A algún candidato del peronismo",0.261,0.229,0.094,0.081
"P11","A Cristina Fernández de Kirchner",0.456,0.309,0.73,0.839
"P12","A Horacio Rodriguez Larreta",0.249,0.166,0.277,0.323
"P12","A Patricia Bullrich",0.669,0.714,0.551,0.594
"P12","A Facundo Manes",0.038,0.066,0.089,0.083
"P12","A Gerardo Morales",0.044,0.054,0.083,0
"P13","Lo votaría",0.091,0.061,0.178,0.158
"P13","Puede que lo vote",0.107,0.116,0.285,0.163
"P13","Nunca lo votaría",0.746,0.746,0.425,0.235
"P13","No sabe",0.056,0.077,0.112,0.444
"P14","Lo votaría",0.074,0.052,0.102,0.211
"P14","Puede que lo vote",0.061,0.097,0.24,0.067
"P14","Nunca lo votaría",0.842,0.831,0.566,0.359
"P14","No sabe",0.023,0.02,0.092,0.363
"P15","Lo votaría",0.262,0.089,0.028,0.061
"P15","Puede que lo vote",0.376,0.313,0.129,0.068
"P15","Nunca lo votaría",0.309,0.544,0.805,0.388
"P15","No sabe",0.053,0.054,0.038,0.483
"P16","Lo votaría",0.135,0.078,0.043,0.019
"P16","Puede que lo vote",0.352,0.22,0.145,0.041
"P16","Nunca lo votaría",0.411,0.583,0.714,0.263
"P16","No sabe",0.102,0.119,0.098,0.677
"P17","La votaría",0.573,0.374,0.106,0.082
"P17","Puede que la vote",0.21,0.257,0.137,0.285
"P17","Nunca la votaría",0.177,0.308,0.712,0.211
"P17","No sabe",0.04,0.061,0.045,0.422
"P18","Lo votaría",0.265,0.362,0.225,0.231
"P18","Puede que lo vote",0.238,0.232,0.095,0.15
"P18","Nunca lo votaría",0.443,0.373,0.649,0.23
"P18","No sabe",0.054,0.033,0.031,0.389
"P19","La votaría",0.289,0.051,0.067,0.014
"P19","Puede que la vote",0.404,0.315,0.082,0.047
"P19","Nunca la votaría",0.249,0.548,0.807,0.352
"P19","No sabe",0.058,0.086,0.044,0.587
"P20","Lo votaría",0.083,0.035,0.199,0.082
"P20","Puede que lo vote",0.095,0.08,0.238,0.027
"P20","Nunca lo votaría",0.753,0.817,0.487,0.349
"P20","No sabe",0.069,0.068,0.076,0.542
"P21","Lo votaría",0.088,0.041,0.161,0.056
"P21","Puede que lo vote",0.056,0.077,0.284,0.313
"P21","Nunca lo votaría",0.833,0.85,0.492,0.283
"P21","No sabe",0.023,0.032,0.063,0.348
"P22","Horacio Rodríguez Larreta por Juntos por el Cambio",0.141,0.081,0.029,0.043
"P22","Patricia Bullrich por Juntos por el Cambio",0.517,0.319,0.119,0.066
"P22","Facundo Manes por Juntos por el Cambio",0.055,0.07,0.028,0.027
"P22","Alberto Fernández por el Frente de Todos",0.025,0.035,0.065,0.125
"P22","Sergio Massa por el Frente de Todos",0.022,0.048,0.112,0
"P22","Wado de Pedro por el Frente de Todos",0.035,0.041,0.204,0.076
"P22","Daniel Scioli por el Frente de Todos",0.029,0.013,0.12,0.08
"P22","Javier Milei por los liberales libertarios",0.131,0.333,0.216,0.176
"P22","Al candidato del Frente de Izquierda",0.007,0.008,0.033,0.017
"P22","No sabe",0.038,0.052,0.074,0.39
"P23","Horacio Rodríguez Larreta por Juntos por el Cambio",0.116,0.074,0.032,0.026
"P23","Patricia Bullrich por Juntos por el Cambio",0.466,0.32,0.122,0.072
"P23","María Eugenia Vidal por Juntos por el Cambio",0.105,0.034,0.012,0.019
"P23","Facundo Manes por Juntos por el Cambio",0.051,0.064,0.033,0.065
"P23","Sergio Massa por el Frente de Todos",0.028,0.064,0.142,0.147
"P23","Wado de Pedro por el Frente de Todos",0.029,0.051,0.224,0.086
"P23","Daniel Scioli por el Frente de Todos",0.036,0.02,0.116,0.049
"P23","Javier Milei por los liberales libertarios",0.126,0.324,0.222,0.184
"P23","Al candidato del Frente de Izquierda",0.007,0.009,0.032,0.011
"P23","No sabe",0.036,0.04,0.065,0.341
"P24","Horacio Rodríguez Larreta por Juntos por el Cambio",0.115,0.076,0.031,0.026
"P24","Patricia Bullrich por Juntos por el Cambio",0.478,0.338,0.119,0.062
"P24","María Eugenia Vidal por Juntos por el Cambio",0.112,0.015,0.015,0.019
"P24","Facundo Manes por Juntos por el Cambio",0.05,0.062,0.03,0.064
"P24","Sergio Massa por el Frente de Todos",0.023,0.06,0.155,0.074
"P24","Wado de Pedro por el Frente de Todos",0.037,0.038,0.245,0.05
"P24","Alberto Fernández por el Frente de Todos",0.035,0.039,0.082,0.143
"P24","Javier Milei por los liberales libertarios",0.123,0.325,0.225,0.184
"P24","Al candidato del Frente de Izquierda",0.005,0.009,0.029,0.011
"P24","No sabe",0.022,0.038,0.069,0.367
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.141,0.074,0.025,0.026
"P25","Patricia Bullrich por Juntos por el Cambio",0.46,0.275,0.079,0.072
"P25","Facundo Manes por Juntos por el Cambio",0.122,0.107,0.057,0.019
"P25","Sergio Massa por el Frente de Todos",0.027,0.063,0.136,0.205
"P25","Wado de Pedro por el Frente de Todos",0.032,0.04,0.23,0.05
"P25","Daniel Scioli por el Frente de Todos",0.04,0.034,0.14,0.078
"P25","Javier Milei por los liberales libertario",0.096,0.221,0.141,0.082
"P25","Al candidato del Frente de Izquierda",0.054,0.145,0.128,0.119
"P25","No sabe",0.028,0.041,0.064,0.349
"P26","Horacio Rodríguez Larreta por Juntos por el Cambio",0.187,0.089,0.038,0.026
"P26","Patricia Bulrich por Juntos por el Cambio",0.51,0.324,0.116,0.054
"P26","Alberto Fernández por el Frente de Todos",0.044,0.065,0.1,0.07
"P26","Sergio Massa por el Frente de Todos",0.047,0.071,0.296,0.182
"P26","Javier Milei por los liberales libertarios",0.134,0.347,0.227,0.207
"P26","Al candidato del Frente de Izquierda",0.033,0.022,0.082,0.019
"P26","No sabe",0.045,0.082,0.141,0.442
"P27","Horacio Rodríguez Larreta por Juntos por el Cambio",0.17,0.092,0.041,0.026
"P27","Patricia Bullrich por Juntos por el Cambio",0.538,0.335,0.117,0.086
"P27","Wado de Pedro por el Frente de Todos",0.036,0.045,0.252,0.085
"P27","Sergio Massa por el Frente de Todos",0.053,0.071,0.216,0.16
"P27","Javier Milei por los liberales libertarios",0.152,0.358,0.237,0.176
"P27","Al candidato del Frente de Izquierda",0.018,0.016,0.05,0.011
"P27","No sabe",0.033,0.083,0.087,0.456
"P28","Horacio Rodríguez Larreta por Juntos por el Cambio",0.175,0.098,0.041,0.054
"P28","Patricia Bullrich por Juntos por el Cambio",0.537,0.333,0.118,0.053
"P28","Wado de Pedro por el Frente de Todos",0.035,0.055,0.264,0.086
"P28","Daniel Scioli por el Frente de Todos",0.063,0.049,0.197,0.17
"P28","Javier Milei por los liberales libertarios",0.152,0.372,0.241,0.184
"P28","Al candidato del Frente de Izquierda",0.013,0.014,0.05,0.011
"P28","No sabe",0.025,0.079,0.089,0.442
"P29","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Juntos por el Cambio",0.229,0.145,0.067,0.094
"P29","Patricia Bullrich presidenta – Gustavo Valdes vice por Juntos por el Cambio",0.456,0.286,0.089,0.02
"P29","Sergio Massa presidente – Ricardo Alfonsín vice por el Frente de Todos",0.063,0.063,0.191,0.159
"P29","Wado de Pedro presidente – Jorge Capitanich vice por el Frente de Todos",0.056,0.064,0.278,0.085
"P29","Javier Milei presidente y su candidato a vice",0.152,0.36,0.235,0.184
"P29","A los candidatos de la izquierda",0.007,0.013,0.043,0.011
"P29","No sabe",0.037,0.069,0.097,0.447
"P30","Alberto Fernández por el Frente de Todos",0.095,0.099,0.374,0.217
"P30","Horacio Rodríguez Larreta por Juntos por el Cambio",0.468,0.21,0.092,0.064
"P30","Javier Milei por los liberales libertarios",0.238,0.479,0.28,0.225
"P30","Al candidato del Frente de Izquierda",0.031,0.025,0.073,0.011
"P30","No sabe",0.168,0.187,0.181,0.483
"P31","Sergio Massa por el Frente de Todos",0.075,0.105,0.41,0.226
"P31","Horacio Rodríguez Larreta por Juntos por el Cambio",0.499,0.225,0.09,0.064
"P31","Javier Milei por los liberales libertarios",0.252,0.481,0.281,0.225
"P31","Al candidato del Frente de Izquierda",0.037,0.022,0.073,0.018
"P31","No sabe",0.137,0.167,0.146,0.467
"P32","Wado de Pedro por el Frente de Todos",0.087,0.07,0.435,0.086
"P32","Horacio Rodríguez Larreta por Juntos por el Cambio",0.53,0.226,0.093,0.054
"P32","Javier Milei por los liberales libertarios",0.253,0.482,0.282,0.225
"P32","Al candidato del Frente de Izquierda",0.021,0.026,0.049,0.011
"P32","No sabe",0.109,0.196,0.141,0.624
"P33","Daniel Scioli por el Frente de Todos",0.1,0.082,0.415,0.11
"P33","Horacio Rodríguez Larreta por Juntos por el Cambio",0.543,0.235,0.093,0.055
"P33","Javier Milei por los liberales libertarios",0.237,0.482,0.278,0.2
"P33","Al candidato del Frente de Izquierda",0.021,0.017,0.07,0.011
"P33","No sabe",0.099,0.184,0.144,0.624
"P34","Sergio Massa por el Frente de Todos",0.085,0.111,0.414,0.227
"P34","Patricia Bullrich por Juntos por el Cambio",0.656,0.39,0.147,0.12
"P34","Javier Milei por los liberales libertarios",0.168,0.359,0.238,0.184
"P34","Al candidato del Frente de Izquierda",0.023,0.018,0.078,0.046
"P34","No sabe",0.068,0.122,0.123,0.423
"P35","Alberto Fernández por el Frente de Todos",0.095,0.103,0.391,0.217
"P35","Patricia Bullrich por Juntos por el Cambio",0.67,0.4,0.142,0.105
"P35","Javier Milei por los liberales libertarios",0.157,0.375,0.238,0.184
"P35","Al candidato del Frente de Izquierda",0.022,0.012,0.092,0.021
"P35","No sabe",0.056,0.11,0.137,0.473
"P36","Wado de Pedro por el Frente de Todos",0.083,0.077,0.425,0.092
"P36","Patricia Bullrich por Juntos por el Cambio",0.685,0.399,0.143,0.117
"P36","Javier Milei por los liberales libertarios",0.148,0.376,0.238,0.184
"P36","Al candidato del Frente de Izquierda",0.025,0.017,0.063,0.029
"P36","No sabe",0.059,0.131,0.131,0.578
"P37","Daniel Scioli por el Frente de Todos",0.087,0.093,0.428,0.107
"P37","Patricia Bullrich por Juntos por el Cambio",0.679,0.399,0.144,0.117
"P37","Javier Milei por los liberales libertarios",0.163,0.372,0.237,0.184
"P37","Al candidato del Frente de Izquierda",0.021,0.016,0.077,0.011
"P37","No sabe",0.05,0.12,0.114,0.581
"P38","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Juntos por el Cambio",0.454,0.222,0.103,0.151
"P38","Sergio Massa presidente – Ricardo Alfonsín vice por el Frente de Todos",0.167,0.125,0.37,0.236
"P38","Javier Milei presidente y su candidato a vice",0.228,0.46,0.279,0.215
"P38","A los candidatos de la izquierda",0.025,0.024,0.079,0.011
"P38","No sabe",0.126,0.169,0.169,0.387
"P39","Patricia Bullrich presidenta – Gustavo Valdés vice por Juntos por el Cambio",0.632,0.358,0.122,0.053
"P39","Sergio Massa presidente – Ricardo Alfonsín vice por el Frente de Todos",0.097,0.114,0.382,0.087
"P39","Javier Milei presidente y su candidato a vice",0.172,0.386,0.248,0.235
"P39","A los candidatos de la izquierda",0.019,0.013,0.089,0.011
"P39","No sabe",0.08,0.129,0.159,0.614
"P40","Sergio Massa por el Frente de Todos",0.12,0.14,0.476,0.26
"P40","Horacio Rodríguez Larreta por Juntos por el Cambio",0.678,0.422,0.17,0.2
"P40","No sabe",0.202,0.438,0.354,0.54
"P41","Alberto Fernández por el Frente de Todos",0.123,0.116,0.446,0.217
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.718,0.473,0.18,0.184
"P41","No sabe",0.159,0.411,0.374,0.599
"P42","Sergio Massa por el Frente de Todos",0.114,0.132,0.484,0.232
"P42","Patricia Bullrich por Juntos por el Cambio",0.785,0.642,0.257,0.224
"P42","No sabe",0.101,0.226,0.259,0.544
"P43","Alberto Fernández por el Frente de Todos",0.111,0.12,0.461,0.23
"P43","Patricia Bullrich por Juntos por el Cambio",0.789,0.665,0.267,0.225
"P43","No sabe",0.1,0.215,0.272,0.545
"P44","Wado de Pedro por el Frente de Todos",0.096,0.102,0.475,0.106
"P44","Horacio Rodríguez Larreta por Juntos por el Cambio",0.744,0.491,0.196,0.207
"P44","No sabe",0.16,0.407,0.329,0.687
"P45","Daniel Scioli por el Frente de Todos",0.121,0.119,0.476,0.159
"P45","Horacio Rodríguez Larreta por Juntos por el Cambio",0.728,0.473,0.182,0.206
"P45","No sabe",0.151,0.408,0.342,0.635
"P46","Wado de Pedro por el Frente de Todos",0.102,0.112,0.48,0.116
"P46","Patricia Bullrich por Juntos por el Cambio",0.786,0.648,0.258,0.225
"P46","No sabe",0.112,0.24,0.262,0.659
"P47","Daniel Scioli por el Frente de Todos",0.103,0.115,0.479,0.124
"P47","Patricia Bullrich por Juntos por el Cambio",0.797,0.667,0.267,0.225
"P47","No sabe",0.1,0.218,0.254,0.651
"P48","Horacio Rodríguez Larreta por Juntos por el Cambio",0.523,0.277,0.185,0.067
"P48","Javier Milei por los liberales libertarios",0.32,0.488,0.291,0.225
"P48","No sabe",0.157,0.235,0.524,0.708
"P49","Patricia Bullrich por Juntos por el Cambio",0.67,0.409,0.149,0.117
"P49","Javier Milei por los liberales libertarios",0.202,0.373,0.266,0.19
"P49","No sabe",0.128,0.218,0.585,0.693
"P50","Alberto Fernández por el Frente de Todos",0.186,0.134,0.443,0.235
"P50","Javier Milei por los liberales libertarios",0.462,0.579,0.309,0.19
"P50","No sabe",0.352,0.287,0.248,0.575
"P51","Sergio Massa por el Frente de Todos",0.12,0.135,0.487,0.122
"P51","Javier Milei por los liberales libertarios",0.547,0.581,0.317,0.259
"P51","No sabe",0.333,0.284,0.196,0.619
"P52","Positiva",0.149,0.146,0.289,0.18
"P52","Neutra",0.081,0.112,0.228,0.152
"P52","Negativa",0.766,0.729,0.48,0.428
"P52","No sabe",0.004,0.013,0.003,0.24
"P53","Positiva",0.116,0.126,0.472,0.256
"P53","Neutra",0.035,0.076,0.066,0.031
"P53","Negativa",0.845,0.794,0.46,0.44
"P53","No sabe",0.004,0.004,0.002,0.273
"P54","Positiva",0.624,0.351,0.163,0.092
"P54","Neutra",0.154,0.32,0.093,0.311
"P54","Negativa",0.217,0.323,0.741,0.395
"P54","No sabe",0.005,0.006,0.003,0.202
"P55","Positiva",0.62,0.253,0.107,0.241
"P55","Neutra",0.232,0.399,0.121,0.199
"P55","Negativa",0.145,0.341,0.766,0.123
"P55","No sabe",0.003,0.007,0.006,0.437
"P56","Positiva",0.172,0.089,0.299,0.194
"P56","Neutra",0.121,0.155,0.216,0.19
"P56","Negativa",0.703,0.754,0.479,0.238
"P56","No sabe",0.004,0.002,0.006,0.378
"P57","Positiva",0.743,0.507,0.178,0.078
"P57","Neutra",0.119,0.264,0.107,0.133
