"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Patricia Bullrich por Juntos por el Cambio",0.358,0.317,0.399,0.194,0.305,0.419,0.546,0.333,0.35,0.39,0.343,0.383,0.33,0.365,0.123,0.624,0.259
"Javier Milei por los liberales libertarios",0.263,0.344,0.182,0.399,0.317,0.186,0.121,0.277,0.302,0.202,0.283,0.31,0.301,0.223,0.127,0.277,0.363
"No sabe",0.379,0.339,0.419,0.407,0.378,0.395,0.333,0.39,0.348,0.408,0.374,0.307,0.369,0.412,0.75,0.099,0.378
