"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Daniel Scioli por el Frente de Todos",0.296,0.281,0.312,0.294,0.299,0.308,0.277,0.309,0.273,0.315,0.304,0.249,0.284,0.31,0.641,0.08,0.218
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.398,0.387,0.409,0.294,0.355,0.439,0.537,0.341,0.399,0.448,0.39,0.437,0.345,0.397,0.101,0.693,0.413
"No sabe",0.306,0.332,0.279,0.412,0.346,0.253,0.186,0.35,0.328,0.237,0.306,0.314,0.371,0.293,0.258,0.227,0.369
