"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Alberto Fernández por el Frente de Todos",0.227,0.196,0.258,0.228,0.23,0.237,0.206,0.262,0.21,0.218,0.22,0.204,0.27,0.235,0.505,0.054,0.121
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.229,0.193,0.263,0.13,0.186,0.277,0.364,0.199,0.217,0.27,0.237,0.232,0.163,0.23,0.061,0.426,0.234
"Javier Milei por los liberales libertarios",0.293,0.384,0.204,0.442,0.329,0.216,0.155,0.278,0.324,0.266,0.312,0.339,0.274,0.263,0.132,0.339,0.364
"Al candidato del Frente de Izquierda",0.053,0.057,0.049,0.061,0.064,0.04,0.037,0.046,0.051,0.062,0.055,0.038,0.084,0.052,0.07,0.023,0.058
"No sabe",0.198,0.17,0.226,0.139,0.191,0.23,0.238,0.215,0.198,0.184,0.176,0.187,0.209,0.22,0.232,0.158,0.223
