"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.246,0.224,0.266,0.222,0.238,0.274,0.248,0.236,0.24,0.261,0.241,0.176,0.269,0.271,0.545,0.061,0.163
"Patricia Bullrich por Juntos por el Cambio",0.334,0.303,0.365,0.18,0.268,0.411,0.531,0.312,0.325,0.366,0.338,0.332,0.265,0.342,0.08,0.617,0.252
"Javier Milei por los liberales libertarios",0.239,0.319,0.161,0.388,0.283,0.156,0.1,0.251,0.27,0.189,0.251,0.309,0.229,0.204,0.112,0.247,0.314
"Al candidato del Frente de Izquierda",0.048,0.052,0.044,0.061,0.063,0.028,0.031,0.045,0.044,0.056,0.058,0.038,0.068,0.041,0.069,0.015,0.089
"No sabe",0.133,0.102,0.164,0.149,0.148,0.131,0.09,0.156,0.121,0.128,0.112,0.145,0.169,0.142,0.194,0.06,0.182
