"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.103,0.087,0.119,0.088,0.109,0.097,0.117,0.102,0.096,0.114,0.101,0.114,0.057,0.107,0.042,0.167,0.139
"Patricia Bullrich por Juntos por el Cambio",0.253,0.228,0.277,0.114,0.199,0.314,0.449,0.238,0.24,0.284,0.261,0.218,0.22,0.264,0.066,0.479,0.157
"Wado de Pedro por el Frente de Todos",0.142,0.127,0.156,0.14,0.14,0.141,0.147,0.086,0.151,0.183,0.137,0.095,0.185,0.158,0.324,0.034,0.079
"Daniel Scioli por el Frente de Todos",0.122,0.128,0.117,0.137,0.107,0.146,0.108,0.155,0.115,0.101,0.126,0.111,0.127,0.124,0.255,0.032,0.109
"Javier Milei por los liberales libertarios",0.239,0.323,0.157,0.395,0.274,0.16,0.089,0.236,0.267,0.205,0.245,0.301,0.272,0.205,0.128,0.24,0.313
"Al candidato del Frente de Izquierda",0.036,0.034,0.037,0.056,0.04,0.019,0.026,0.035,0.033,0.039,0.046,0.02,0.04,0.032,0.039,0.008,0.039
"No sabe",0.105,0.073,0.137,0.07,0.131,0.123,0.064,0.148,0.098,0.074,0.084,0.141,0.099,0.11,0.146,0.04,0.164
