"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.08,0.07,0.09,0.058,0.085,0.085,0.09,0.084,0.076,0.083,0.076,0.09,0.072,0.081,0.033,0.12,0.141
"Patricia Bullrich por Juntos por el Cambio",0.208,0.177,0.237,0.091,0.162,0.261,0.377,0.186,0.196,0.245,0.213,0.19,0.191,0.213,0.048,0.401,0.132
"Facundo Manes por Juntos por el Cambio",0.077,0.075,0.079,0.059,0.062,0.091,0.114,0.077,0.076,0.078,0.081,0.066,0.065,0.08,0.028,0.123,0.097
"Sergio Massa por el Frente de Todos",0.087,0.079,0.095,0.087,0.093,0.09,0.071,0.11,0.08,0.075,0.09,0.085,0.076,0.087,0.181,0.024,0.068
"Wado de Pedro por el Frente de Todos",0.114,0.102,0.125,0.085,0.12,0.119,0.125,0.08,0.115,0.145,0.112,0.075,0.126,0.128,0.266,0.024,0.04
"Daniel Scioli por el Frente de Todos",0.088,0.086,0.089,0.1,0.089,0.09,0.068,0.094,0.087,0.083,0.076,0.077,0.112,0.099,0.193,0.019,0.062
"Javier Milei por los liberales libertario",0.117,0.149,0.086,0.147,0.135,0.104,0.055,0.116,0.123,0.108,0.107,0.147,0.133,0.11,0.069,0.127,0.173
"Al candidato del Frente de Izquierda",0.138,0.198,0.081,0.278,0.155,0.063,0.039,0.134,0.16,0.113,0.161,0.155,0.13,0.115,0.066,0.125,0.193
"No sabe",0.091,0.064,0.118,0.095,0.099,0.097,0.061,0.119,0.087,0.07,0.084,0.115,0.095,0.087,0.116,0.037,0.094
