"var","categoria","Gran excedente habitual","Gran excedente excepcional","Pequeño excedente habitual","Pequeño excedente excepcional","Alcanza gastos familia","No alcanza gastos familia","Solo NBFamiliares","No alcanza NBFamiliares","No sabe"
"P11","A Tolosa Paz por el Frente de todos",0.492,0,0.481,0.447,0.367,0.294,0.218,0.343,0.549
"P11","A Santilli y Manes por Juntos",0,1,0.259,0.232,0.427,0.388,0.563,0.436,0.451
"P11","A Del Caño por el Frente de Izquierda",0,0,0,0.091,0.046,0.058,0.051,0.017,0
"P11","A Espert por Avanza libertad",0.254,0,0.036,0,0.095,0.075,0.052,0.027,0
"P11","A Randazo por “Vamos con vos""",0,0,0,0.138,0.024,0,0,0.027,0
"P11","A Hotton por “+Valores”",0,0,0,0.092,0,0.012,0.029,0.016,0
"P11","Votaría en blanco o anularía",0.254,0,0.224,0,0.041,0.173,0.087,0.134,0
