"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P11","A Tolosa Paz por el Frente de todos",0.133,0.046,0.546,0
"P11","A Santilli y Manes por Juntos",0.776,0.793,0.178,0.389
"P11","A Del Caño por el Frente de Izquierda",0,0.014,0.069,0
"P11","A Espert por Avanza libertad",0.026,0.024,0.103,0
"P11","A Randazo por “Vamos con vos""",0,0.006,0.037,0
"P11","A Hotton por “+Valores”",0.065,0,0.033,0
"P11","Votaría en blanco o anularía",0,0.117,0.034,0.611
