"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Mauricio Macri – María Eugenia Vidal",0.407,0.402,0.412,0.333,0.403,0.44,0.438,0.389,0.388,0.458,0.415,0.392,0.177,0.686,0.321
"Sergio Massa – Wado de Pedro",0.325,0.323,0.328,0.339,0.321,0.307,0.35,0.325,0.327,0.324,0.311,0.353,0.591,0.17,0.202
"No sabe",0.268,0.275,0.26,0.328,0.276,0.253,0.212,0.286,0.285,0.218,0.274,0.255,0.232,0.144,0.477
