"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.257,0.23,0.283,0.155,0.228,0.319,0.351,0.264,0.238,0.28,0.248,0.275,0.105,0.468,0.337
"Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.267,0.249,0.283,0.285,0.263,0.237,0.294,0.299,0.276,0.21,0.274,0.252,0.517,0.112,0.115
"Javier Milei presidente – José Luis Espert por los liberales",0.217,0.274,0.164,0.34,0.236,0.168,0.11,0.207,0.237,0.198,0.223,0.207,0.074,0.24,0.235
"Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.045,0.04,0.05,0.072,0.053,0.032,0.016,0.037,0.04,0.065,0.04,0.055,0.056,0.013,0.041
"Otro candidato",0.214,0.207,0.22,0.148,0.22,0.244,0.229,0.193,0.209,0.247,0.215,0.211,0.248,0.167,0.272
