"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.303,0.297,0.308,0.274,0.313,0.286,0.33,0.293,0.305,0.31,0.294,0.319,0.641,0.075,0.177
"Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.41,0.404,0.416,0.362,0.388,0.442,0.458,0.42,0.376,0.452,0.408,0.414,0.107,0.724,0.498
"No sabe",0.287,0.299,0.276,0.364,0.299,0.272,0.212,0.287,0.319,0.238,0.298,0.267,0.252,0.201,0.325
