"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.372,0.363,0.38,0.377,0.386,0.334,0.388,0.38,0.374,0.357,0.377,0.361,0.78,0.099,0.163
"Mauricio Macri presidente – María Eugenia Vidal vice",0.397,0.383,0.411,0.348,0.356,0.444,0.47,0.38,0.382,0.441,0.397,0.397,0.107,0.755,0.304
"No sabe",0.231,0.254,0.209,0.275,0.258,0.222,0.142,0.24,0.244,0.202,0.226,0.242,0.113,0.146,0.533
