"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.451,0.518,0.448,0.159
"P04","Realizo changas o trabajos de vez en cuando",0.19,0.159,0.183,0.146
"P04","No tengo trabajo",0.107,0.159,0.177,0.476
"P04","Soy jubilado o pensionado",0.252,0.164,0.192,0.219
"P05","1",0.229,0.241,0.338,0.161
"P05","2",0.082,0.039,0.078,0.178
"P05","3",0.031,0.059,0.08,0.05
"P05","4",0.096,0.063,0.088,0.018
"P05","5",0.151,0.181,0.209,0.406
"P05","6",0.045,0.07,0.043,0.052
"P05","7",0.104,0.142,0.057,0
"P05","8",0.065,0.053,0.028,0
"P05","9",0.197,0.152,0.079,0.135
"P06","1",0.41,0.33,0.17,0.352
"P06","2",0.07,0.061,0.038,0
"P06","3",0.041,0.055,0.026,0
"P06","4",0.041,0.036,0.041,0
"P06","5",0.165,0.21,0.209,0.211
"P06","6",0.022,0.08,0.043,0.089
"P06","7",0.034,0.037,0.103,0.022
"P06","8",0.048,0.067,0.08,0.018
"P06","9",0.169,0.124,0.29,0.308
"P07","1",0.522,0.49,0.286,0.195
"P07","2",0.05,0.04,0.034,0.089
"P07","3",0.013,0.054,0.025,0.017
"P07","4",0.024,0.021,0.028,0
"P07","5",0.108,0.086,0.14,0.112
"P07","6",0.015,0.023,0.02,0.076
"P07","7",0.019,0.035,0.042,0
"P07","8",0.03,0.037,0.059,0
"P07","9",0.219,0.214,0.366,0.511
"P09","Del Frente de Todos y el peronismo",0.673,0.533,0.129,0.124
"P09","De Cambiemos",0.181,0.177,0.445,0.379
"P09","De los Liberales libertarios",0.054,0.109,0.251,0.211
"P09","De la Izquierda",0.027,0.043,0.028,0
"P09","No sabe",0.065,0.138,0.147,0.286
"P10","A Alberto Fernández",0.192,0.073,0.127,0
"P10","A Sergio Massa",0.122,0.11,0.221,0.427
"P10","A algún candidato del peronismo",0.14,0.167,0.307,0.126
"P10","A algún candidato del kirchnerismo",0.546,0.65,0.345,0.447
"P11","A Alberto Fernández",0.084,0.044,0.092,0
"P11","A Sergio Massa",0.066,0.074,0.098,0
"P11","A algún candidato del peronismo",0.085,0.102,0.312,0.126
"P11","A Cristina Fernández de Kirchner",0.765,0.78,0.498,0.874
"P12","A Horacio Rodriguez Larreta",0.282,0.438,0.213,0.143
"P12","A Mauricio Macri",0.411,0.274,0.346,0.682
"P12","A Patricia Bullrich",0.142,0.111,0.307,0.104
"P12","A Facundo Manes",0.132,0.089,0.104,0.071
"P12","A Gerardo Morales",0.033,0.088,0.03,0
"P13","Seguro lo votaria",0.157,0.218,0.172,0.35
"P13","Quizás lo votaría",0.461,0.337,0.321,0.244
"P13","Nunca lo votaría",0.382,0.445,0.507,0.406
"P14","Lo votaría",0.14,0.091,0.34,0.222
"P14","Puede que lo vote",0.098,0.103,0.246,0.139
"P14","Nunca lo votaría",0.695,0.71,0.313,0.39
"P14","No sabe",0.067,0.096,0.101,0.249
