"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Siempre",0.317,0.313,0.32,0.258,0.32,0.309,0.371,0.367,0.287,0.306,0.317,0.316,0.382,0.305,0.243
"Casi siempre",0.378,0.37,0.386,0.335,0.345,0.434,0.412,0.354,0.378,0.406,0.37,0.394,0.35,0.4,0.436
"Casi nunca",0.21,0.209,0.212,0.278,0.233,0.176,0.148,0.166,0.243,0.209,0.221,0.19,0.162,0.206,0.257
"Nunca, pero esta es una excepción",0.095,0.108,0.082,0.129,0.102,0.081,0.069,0.113,0.092,0.079,0.092,0.1,0.106,0.089,0.064
