"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"A Alberto Fernández",0.188,0.155,0.218,0.284,0.162,0.156,0.171,0.242,0.187,0.11,0.18,0.204,0.189,0.231,0.129
"A Sergio Massa",0.156,0.16,0.153,0.082,0.176,0.174,0.18,0.177,0.157,0.126,0.14,0.189,0.133,0.216,0.395
"A algún candidato del peronismo",0.181,0.213,0.152,0.192,0.149,0.206,0.207,0.219,0.16,0.162,0.161,0.221,0.162,0.293,0.219
"A algún candidato del kirchnerismo",0.475,0.472,0.477,0.442,0.513,0.464,0.442,0.362,0.496,0.602,0.519,0.386,0.516,0.26,0.257
