"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Seguro lo votaria",0.207,0.226,0.19,0.203,0.244,0.17,0.18,0.262,0.205,0.147,0.207,0.205,0.178,0.203,0.217
"Quizás lo votaría",0.351,0.327,0.372,0.409,0.369,0.318,0.309,0.381,0.358,0.307,0.366,0.323,0.387,0.346,0.433
"Nunca lo votaría",0.442,0.447,0.438,0.388,0.387,0.512,0.511,0.357,0.437,0.546,0.427,0.472,0.435,0.451,0.35
