"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P04","Tengo trabajo estable",0.401,0.441,0.469,0.283
"P04","Realizo changas o trabajos de vez en cuando",0.193,0.211,0.192,0.311
"P04","No tengo trabajo",0.176,0.157,0.163,0.233
"P04","Soy jubilado o pensionado",0.23,0.191,0.176,0.173
"P05","1",0.408,0.341,0.244,0.294
"P05","2",0.082,0.095,0.067,0.103
"P05","3",0.085,0.084,0.045,0.029
"P05","4",0.088,0.084,0.066,0.067
"P05","5",0.199,0.248,0.174,0.277
"P05","6",0.017,0.035,0.059,0.028
"P05","7",0.03,0.037,0.101,0.028
"P05","8",0.021,0.024,0.06,0.029
"P05","9",0.07,0.052,0.184,0.145
"P06","1",0.184,0.121,0.383,0.294
"P06","2",0.036,0.059,0.07,0.02
"P06","3",0.016,0.034,0.045,0.028
"P06","4",0.036,0.034,0.042,0.075
"P06","5",0.182,0.208,0.185,0.214
"P06","6",0.05,0.048,0.032,0.071
"P06","7",0.084,0.121,0.039,0.031
"P06","8",0.089,0.091,0.041,0.048
"P06","9",0.323,0.284,0.163,0.219
"P07","1",0.239,0.216,0.517,0.294
"P07","2",0.027,0.055,0.041,0.045
"P07","3",0.012,0.035,0.023,0.024
"P07","4",0.025,0.031,0.017,0.026
"P07","5",0.132,0.151,0.089,0.133
"P07","6",0.021,0.02,0.017,0.014
"P07","7",0.038,0.06,0.026,0.019
"P07","8",0.06,0.069,0.017,0.045
"P07","9",0.446,0.363,0.253,0.4
"P09","Del Frente de Todos y el peronismo",0.071,0.078,0.58,0.163
"P09","De Cambiemos",0.623,0.474,0.103,0.152
"P09","De los Liberales libertarios",0.206,0.297,0.106,0.126
"P09","De la Izquierda",0.015,0.012,0.055,0.035
"P09","No sabe",0.085,0.139,0.156,0.524
"P10","A Alberto Fernández",0.177,0.276,0.178,0.335
"P10","A Sergio Massa",0.122,0.157,0.141,0.203
"P10","A algún candidato del peronismo",0.404,0.417,0.158,0.205
"P10","A algún candidato del kirchnerismo",0.297,0.15,0.523,0.257
"P11","A Alberto Fernández",0.183,0.261,0.116,0.242
"P11","A Sergio Massa",0.17,0.137,0.085,0.06
"P11","A algún candidato del peronismo",0.406,0.388,0.098,0.121
"P11","A Cristina Fernández de Kirchner",0.241,0.214,0.701,0.577
"P12","A Horacio Rodriguez Larreta",0.149,0.303,0.339,0.434
"P12","A Mauricio Macri",0.356,0.385,0.308,0.383
"P12","A Patricia Bullrich",0.436,0.114,0.128,0.034
"P12","A Facundo Manes",0.05,0.153,0.15,0.1
"P12","A Gerardo Morales",0.009,0.045,0.075,0.049
"P13","Seguro lo votaria",0.181,0.179,0.26,0.32
"P13","Quizás lo votaría",0.361,0.376,0.279,0.35
"P13","Nunca lo votaría",0.458,0.445,0.461,0.33
"P14","Lo votaría",0.546,0.287,0.073,0.079
"P14","Puede que lo vote",0.278,0.378,0.072,0.135
"P14","Nunca lo votaría",0.132,0.232,0.759,0.353
"P14","No sabe",0.044,0.103,0.096,0.433
"P15","Lo votaría",0.101,0.064,0.172,0.083
"P15","Puede que lo vote",0.077,0.125,0.294,0.19
"P15","Nunca lo votaría",0.78,0.769,0.429,0.407
"P15","No sabe",0.042,0.042,0.105,0.32
"P16","Lo votaría",0.021,0.022,0.182,0.128
"P16","Puede que lo vote",0.023,0.051,0.325,0.145
"P16","Nunca lo votaría",0.938,0.889,0.397,0.523
"P16","No sabe",0.018,0.038,0.096,0.204
"P17","La votaría",0.035,0.036,0.528,0.23
"P17","Puede que la vote",0.006,0.032,0.13,0.035
"P17","Nunca la votaría",0.954,0.906,0.314,0.521
"P17","No sabe",0.005,0.026,0.028,0.214
"P18","Lo votaría",0.345,0.173,0.098,0.135
"P18","Puede que lo vote",0.37,0.439,0.097,0.165
"P18","Nunca lo votaría",0.245,0.31,0.759,0.237
"P18","No sabe",0.04,0.078,0.046,0.463
"P19","Lo votaría",0.226,0.134,0.048,0.03
"P19","Puede que lo vote",0.305,0.464,0.119,0.158
"P19","Nunca lo votaría",0.41,0.319,0.74,0.12
"P19","No sabe",0.059,0.083,0.093,0.692
"P21","Lo votaría",0.374,0.257,0.106,0.163
"P21","Puede que lo vote",0.303,0.353,0.068,0.103
"P21","Nunca lo votaría",0.287,0.345,0.785,0.223
"P21","No sabe",0.036,0.045,0.041,0.511
"P22","La votaría",0.336,0.141,0.039,0.116
"P22","Puede que la vote",0.349,0.371,0.076,0.129
"P22","Nunca la votaría",0.255,0.387,0.831,0.219
"P22","No sabe",0.06,0.101,0.054,0.536
"P23","Lo votaría",0.071,0.027,0.119,0.021
"P23","Puede que lo vote",0.064,0.122,0.282,0.1
"P23","Nunca lo votaría",0.848,0.817,0.518,0.431
"P23","No sabe",0.017,0.034,0.081,0.448
"P24","Lo votaría",0.086,0.049,0.021,0.017
"P24","Puede que lo vote",0.259,0.266,0.089,0.1
"P24","Nunca lo votaría",0.564,0.57,0.797,0.283
"P24","No sabe",0.091,0.115,0.093,0.6
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.506,0.305,0.049,0.131
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.177,0.243,0.057,0.136
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.013,0.015,0.048,0.065
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.009,0.048,0.59,0.222
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.201,0.304,0.121,0.172
"P25","Nicolás del Caño – Myriam Bregman",0.008,0.007,0.042,0.038
"P25","Otros candidatos",0.086,0.078,0.093,0.236
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.022,0.04,0.62,0.213
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.628,0.421,0.062,0.195
