"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"A Alberto Fernández",0.139,0.103,0.172,0.294,0.118,0.069,0.092,0.167,0.157,0.069,0.129,0.159,0.145,0.129,0.108
"A Sergio Massa",0.09,0.102,0.08,0.068,0.1,0.084,0.105,0.071,0.099,0.103,0.077,0.118,0.07,0.185,0.134
"A algún candidato del peronismo",0.129,0.152,0.108,0.116,0.104,0.151,0.172,0.178,0.119,0.076,0.113,0.16,0.105,0.279,0.298
"A Cristina Fernández de Kirchner",0.642,0.643,0.64,0.522,0.678,0.696,0.631,0.584,0.625,0.752,0.681,0.563,0.68,0.407,0.46
