"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta – Gerardo Morales",0.306,0.274,0.336,0.228,0.274,0.354,0.376,0.297,0.293,0.334,0.295,0.327,0.175,0.503,0.413
"Javier Milei – José Luis Espert",0.259,0.328,0.193,0.394,0.29,0.224,0.124,0.277,0.254,0.249,0.265,0.249,0.086,0.289,0.249
"No sabe",0.435,0.398,0.471,0.378,0.436,0.422,0.5,0.426,0.453,0.417,0.44,0.424,0.739,0.208,0.338
