"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P11","A Tolosa Paz por el Frente de todos",0.168,0.345,0.524,0.392
"P11","A Santilli y Manes por Juntos",0.692,0.392,0.258,0.342
"P11","A Del Caño por el Frente de Izquierda",0,0.022,0.019,0.006
"P11","A Espert por Avanza libertad",0.051,0.177,0.089,0.107
"P11","A Randazo por “Vamos con vos""",0.019,0.003,0.047,0
"P11","A Hotton por “+Valores”",0.07,0,0,0.023
"P11","Votaría en blanco o anularía",0,0.061,0.063,0.13
