"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Del Frente de Todos y el peronismo",0.819,0.522,0.276,0.041,0.095,0
"P07","De Cambiemos",0.101,0.172,0.228,0.333,0.454,0.146
"P07","De los Liberales libertarios",0.014,0.089,0.185,0.316,0.337,0.276
"P07","De la Izquierda",0.006,0.096,0.133,0,0.015,0
"P07","No sabe",0.06,0.121,0.178,0.31,0.099,0.578
"P09","A Alberto Fernández",0.152,0.38,0.279,0.075,0.102,0
"P09","A Sergio Massa",0.104,0.059,0.282,0.239,0.163,0
"P09","A algún candidato del peronismo",0.064,0.184,0.256,0.136,0.268,0
"P09","A algún candidato del kirchnerismo",0.68,0.377,0.183,0.55,0.467,0
"P10","A Alberto Fernández",0.076,0.228,0.279,0.075,0,0
"P10","A Sergio Massa",0.041,0.014,0.218,0.239,0.15,0
"P10","A algún candidato del peronismo",0.022,0.141,0.233,0,0.415,0
"P10","A Cristina Fernández de Kirchner",0.861,0.617,0.27,0.686,0.435,0
"P11","A Horacio Rodriguez Larreta",0.149,0.275,0.19,0.198,0.188,0
"P11","A Patricia Bullrich",0.606,0.49,0.387,0.69,0.717,0.436
"P11","A Facundo Manes",0.198,0.235,0.185,0.094,0.046,0
"P11","A Gerardo Morales",0.047,0,0.238,0.018,0.049,0.564
"P12","Lo votaria",0.65,0.337,0.238,0.205,0.1,0.254
"P12","Puede que lo vote",0.157,0.354,0.18,0.185,0.133,0
"P12","Nunca lo votaría",0.106,0.149,0.318,0.462,0.664,0.05
"P12","No sabe",0.087,0.16,0.264,0.148,0.103,0.696
"P13","Lo votaria",0.117,0.111,0.094,0.137,0.228,0.108
"P13","Puede que lo vote",0.089,0.201,0.12,0.285,0.318,0.146
"P13","Nunca lo votaría",0.717,0.569,0.595,0.388,0.315,0.326
"P13","No sabe",0.077,0.119,0.191,0.19,0.139,0.42
"P14","Lo votaria",0.055,0.06,0.059,0.043,0.095,0.049
"P14","Puede que lo vote",0.091,0.15,0.136,0.167,0.168,0.051
"P14","Nunca lo votaría",0.538,0.416,0.406,0.451,0.331,0.097
"P14","No sabe",0.316,0.374,0.399,0.339,0.406,0.803
"P15","Lo votaria",0.066,0.01,0.01,0.036,0.042,0
"P15","Puede que lo vote",0.17,0.261,0.175,0.143,0.093,0.051
"P15","Nunca lo votaría",0.454,0.41,0.421,0.452,0.487,0.146
"P15","No sabe",0.31,0.319,0.394,0.369,0.378,0.803
"P16","Lo votaria",0.027,0,0.038,0.044,0.053,0
"P16","Puede que lo vote",0.05,0.12,0.075,0.029,0.08,0
"P16","Nunca lo votaría",0.555,0.489,0.391,0.504,0.399,0.148
"P16","No sabe",0.368,0.391,0.496,0.423,0.468,0.852
"P17","Lo votaria",0.026,0,0.101,0,0.043,0.05
"P17","Puede que lo vote",0.021,0.101,0.141,0.062,0.1,0
"P17","Nunca lo votaría",0.631,0.501,0.389,0.518,0.397,0.255
"P17","No sabe",0.322,0.398,0.369,0.42,0.46,0.695
"P18","Lucas Ghi con el  apoyo de Axel Kicillof y Cristina Fernández de Kirchner por el Frente de Todos",0.704,0.572,0.217,0.145,0.054,0.097
"P18","A Martin Marinucci con el apoyo de Axel Kicillof y Sergio Massa  por el Frente de Todos",0.075,0.078,0.159,0.055,0.019,0
"P18","A Ramiro Tagliaferro con el  apoyo de Horacio Rodríguez Larreta y Mauricio Macri por Juntos por el Cambio",0.05,0.06,0.025,0.224,0.245,0
"P18","A Analía Zapulla con el apoyo  de Patricia Bullrich y Mauricio Macri por Juntos por el Cambio",0.073,0.139,0.091,0.233,0.298,0.265
"P18","Al candidato de José Luis Espert por Juntos por el Cambio",0,0,0,0.055,0.069,0.049
"P18","A Roly Moretto con el apoyo de Facundo Manes por Juntos por el Cambio",0.063,0.019,0.11,0.052,0.094,0.108
"P18","A Ariel Diguan con el apoyo de Javier Milei por la Libertad Avanza",0.027,0.082,0.225,0.121,0.155,0.156
"P18","Al candidato del Frente de Izquierda",0.005,0.037,0.072,0.028,0.01,0
"P18","No sabe",0.003,0.013,0.101,0.087,0.056,0.325
"P19","A Scioli Presidente, Kiciloff Gobernador y Lucas Ghi Intendente por el Frente de Todos",0.635,0.466,0.22,0.089,0.067,0.097
"P19","A Scioli Presidente, Kiciloff Gobernador y  Martin Marinucci Intendente por el Frente de Todos",0.114,0.147,0.106,0.048,0.025,0
"P19","A Horacio Rodríguez Larreta Presidente, Santilli Gobernador y Ramiro Tagliaferro Intendente por Juntos por el Cambio",0.046,0.02,0.069,0.193,0.148,0.051
