"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Del Frente de Todos y el peronismo",0.087,0.133,0.246,0.425,0.617,0.212
"P07","De Cambiemos",0.677,0.396,0.203,0.114,0.119,0
"P07","De los Liberales libertarios",0.162,0.402,0.365,0.164,0.137,0.187
"P07","De la Izquierda",0,0.024,0.008,0.044,0.029,0
"P07","No sabe",0.074,0.045,0.178,0.253,0.098,0.601
"P09","A Alberto Fernández",0.025,0.415,0.312,0.199,0.129,0.492
"P09","A Sergio Massa",0.259,0.093,0.06,0.126,0.103,0.508
"P09","A algún candidato del peronismo",0.459,0.192,0.101,0.103,0.073,0
"P09","A algún candidato del kirchnerismo",0.257,0.3,0.527,0.572,0.695,0
"P10","A Alberto Fernández",0.131,0.345,0.091,0.208,0.032,0
"P10","A Sergio Massa",0,0,0.051,0.038,0.079,0
"P10","A algún candidato del peronismo",0.561,0.162,0.084,0.043,0.048,0.492
"P10","A Cristina Fernández de Kirchner",0.308,0.493,0.774,0.711,0.841,0.508
"P11","A Horacio Rodriguez Larreta",0.111,0.255,0.405,0.366,0.204,0
"P11","A Patricia Bullrich",0.864,0.632,0.195,0.316,0.529,0
"P11","A Facundo Manes",0.017,0.007,0.294,0.318,0.144,0
"P11","A Gerardo Morales",0.008,0.106,0.106,0,0.123,0
"P12","Lo votaria",0.055,0.133,0.243,0.44,0.523,0
"P12","Puede que lo vote",0.166,0.237,0.121,0.125,0.158,0.121
"P12","Nunca lo votaría",0.705,0.491,0.461,0.293,0.23,0.139
"P12","No sabe",0.074,0.139,0.175,0.142,0.089,0.74
"P13","Lo votaria",0.36,0.201,0.156,0.039,0.079,0
"P13","Puede que lo vote",0.344,0.35,0.302,0.131,0.117,0
"P13","Nunca lo votaría",0.195,0.267,0.342,0.655,0.741,0.247
"P13","No sabe",0.101,0.182,0.2,0.175,0.063,0.753
"P14","Lo votaria",0.213,0.035,0.092,0.016,0.01,0
"P14","Puede que lo vote",0.172,0.247,0.105,0.115,0.097,0.035
"P14","Nunca lo votaría",0.271,0.288,0.337,0.424,0.605,0
"P14","No sabe",0.344,0.43,0.466,0.445,0.288,0.965
"P15","Lo votaria",0.09,0.016,0.068,0.044,0.021,0
"P15","Puede que lo vote",0.073,0.187,0.072,0.15,0.175,0.035
"P15","Nunca lo votaría",0.468,0.375,0.41,0.402,0.551,0.091
"P15","No sabe",0.369,0.422,0.45,0.404,0.253,0.874
"P16","Lo votaria",0.068,0.031,0.073,0.034,0.014,0
"P16","Puede que lo vote",0.098,0.158,0.037,0.019,0.036,0
"P16","Nunca lo votaría",0.396,0.352,0.387,0.432,0.6,0.126
"P16","No sabe",0.438,0.459,0.503,0.515,0.35,0.874
"P17","Lo votaria",0.077,0.01,0.075,0.004,0.006,0
"P17","Puede que lo vote",0.101,0.157,0.063,0.029,0.033,0.121
"P17","Nunca lo votaría",0.404,0.395,0.389,0.499,0.626,0.126
"P17","No sabe",0.418,0.438,0.473,0.468,0.335,0.753
"P18","Lucas Ghi con el  apoyo de Axel Kicillof y Cristina Fernández de Kirchner por el Frente de Todos",0.024,0.103,0.186,0.467,0.571,0
"P18","A Martin Marinucci con el apoyo de Axel Kicillof y Sergio Massa  por el Frente de Todos",0.02,0.068,0.03,0.076,0.056,0.121
"P18","A Ramiro Tagliaferro con el  apoyo de Horacio Rodríguez Larreta y Mauricio Macri por Juntos por el Cambio",0.226,0.224,0.19,0.14,0.086,0.091
"P18","A Analía Zapulla con el apoyo  de Patricia Bullrich y Mauricio Macri por Juntos por el Cambio",0.55,0.15,0.146,0.047,0.066,0.179
"P18","Al candidato de José Luis Espert por Juntos por el Cambio",0.046,0.025,0.085,0.007,0.037,0
"P18","A Roly Moretto con el apoyo de Facundo Manes por Juntos por el Cambio",0.039,0.063,0.071,0.153,0.085,0
"P18","A Ariel Diguan con el apoyo de Javier Milei por la Libertad Avanza",0.07,0.278,0.255,0.078,0.026,0.154
"P18","Al candidato del Frente de Izquierda",0,0.01,0.006,0.026,0.027,0
"P18","No sabe",0.025,0.079,0.031,0.006,0.046,0.455
"P19","A Scioli Presidente, Kiciloff Gobernador y Lucas Ghi Intendente por el Frente de Todos",0.023,0.067,0.21,0.406,0.515,0.091
"P19","A Scioli Presidente, Kiciloff Gobernador y  Martin Marinucci Intendente por el Frente de Todos",0.021,0.104,0.055,0.112,0.072,0
"P19","A Horacio Rodríguez Larreta Presidente, Santilli Gobernador y Ramiro Tagliaferro Intendente por Juntos por el Cambio",0.199,0.159,0.158,0.046,0.037,0.034
"P19","A Patricia Presidenta, Joaquín De la Torre Gobernador y Analia Zapulla Intendenta por Juntos por el Cambio",0.607,0.184,0.095,0.017,0.05,0.145
"P19","A Javier Millei Presidente, su candidato a Gobernador y Ariel Diguan Intendente por la Libertad Avanza",0.105,0.373,0.28,0.166,0.116,0.154
"P19","A los candidatos a Presidente, Gobernador e Intendente del Frente de Izquierda",0,0.005,0.039,0.076,0.043,0
"P19","No sabe",0.045,0.108,0.163,0.177,0.167,0.576
"P20","A Lucas Ghi con el  apoyo de Axel Kicilof, Cristina Fernández de Kirchner, Sergio Massa y Alberto Fernández por el Frente de Todos",0.052,0.125,0.24,0.583,0.654,0.318
"P20","A Ramiro Tagliaferro con el  apoyo de Horacio Rodríguez Larreta, Mauricio Macri y Patricia Bullrich por Juntos por el Cambio",0.62,0.298,0.261,0.088,0.109,0
"P20","A Ariel Diguan con el apoyo de Javier Millei por la Libertad Avanza",0.151,0.377,0.286,0.13,0.102,0
"P20","Al candidato del Frente de Izquierda",0.072,0.047,0.028,0.044,0.032,0.145
"P20","No sabe",0.105,0.153,0.185,0.155,0.103,0.537
"P21","A Lucas Ghi con el  apoyo de Axel Kicilof, Cristina Fernández de Kirchner, Sergio Massa y Alberto Fernández por el Frente de Todos",0.026,0.102,0.245,0.608,0.679,0.212
"P21","A Analía Zapulla con el apoyo  de Patricia Bullrich y Mauricio Macri por Juntos por el Cambio",0.796,0.421,0.256,0.04,0.08,0.048
"P21","A Ariel Diguan con el apoyo de Javier Millei por la Libertad Avanza",0.117,0.331,0.274,0.178,0.116,0
"P21","Al candidato del Frente de Izquierda",0.01,0.01,0.039,0.032,0.019,0.145
"P21","No sabe",0.051,0.136,0.186,0.142,0.106,0.595
"P22","A Daniel Scioli Presidente, Axel Kiciloff Gobernador y Lucas Ghi Intendente por el Frente de Todos",0.033,0.135,0.203,0.51,0.561,0.091
"P22","A Horacio Rodríguez Larreta Presidente, Diego Santilli Gobernador y Ramiro Tagliaferro Intendente por Juntos por el Cambio",0.579,0.3,0.16,0.057,0.057,0.048
"P22","A Javier Millei Presidente, su candidato a Gobernador y Ariel Diguan Intendente por la Libertad Avanza",0.189,0.424,0.379,0.207,0.142,0.187
"P22","A los candidatos a Presidente, Gobernador e Intendente del Frente de Izquierda",0,0.01,0.038,0.067,0.039,0.145
"P22","No sabe",0.199,0.131,0.22,0.159,0.201,0.529
"P23","A Daniel Scioli Presidente, Axel Kiciloff Gobernador y Lucas Ghi Intendente por el Frente de Todos",0.037,0.065,0.21,0.484,0.581,0.227
"P23","A Patricia Bullrich Presidenta, Joaquín De la Torre Gobernador y Analia Zapulla Intendenta",0.736,0.354,0.186,0.034,0.076,0.048
