"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P10_imputadas","A Daniel Passerini intendente y Javier Pretto viceintendente por Hacemos Unidos Por Córdoba",0.471,0.402,0.447,0.373
"P10_imputadas","A Rodrigo de Loredo intendente y Soher el Sukaria viceintendenta por Juntos por el Cambio",0.417,0.441,0.368,0.388
"P10_imputadas","A Verónica Sikora intendenta y Enrique Rigatuso viceintendente por La Libertad Primero",0.037,0.046,0.034,0.063
"P10_imputadas","A Juan Pablo Quinteros intendente y Gabriel Ratner viceintendente por Somos Córdoba",0.018,0.041,0.024,0.064
"P10_imputadas","A Jorge Scala intendente y Paola Janett González Cuevas viceintendenta por el Partido Demócrata",0.005,0.009,0.012,0
"P10_imputadas","A Humberto Spaccesi intendente y Silvia Peñaloza viceintendenta por Córdoba de Todos",0.005,0.015,0.021,0.03
"P10_imputadas","A César Orgaz intendente y Gonzalo Frontera viceintendente por Encuentro Vecinal Córdoba",0.013,0.008,0.018,0.005
"P10_imputadas","A Laura Vilches intendenta y Virginia Caldera Marsengo viceintendenta por El Frente De Izquierda y De Trabajadores-Unidad",0.025,0.02,0.045,0.048
"P10_imputadas","A los candidatos de otros partidos políticos",0.009,0.018,0.031,0.029
