"var","categoria","1","2","3","4","5","6","7","8","9"
"P33","Otro candidato",0.228,0.264,0.176,0.259,0.242,0.166,0.146,0.164,0.185
"P35","Sergio Massa – Wado de Pedro por el Frente de Todos",0.382,0.317,0.257,0.201,0.179,0.151,0.14,0.116,0.154
"P35","Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.202,0.274,0.374,0.299,0.292,0.278,0.336,0.321,0.287
"P35","Javier Milei – José Luis Espert por los liberales",0.137,0.143,0.225,0.239,0.282,0.386,0.35,0.393,0.328
"P35","Nicolás del Caño – Myriam Bregman por la izquierda",0.068,0.025,0.021,0.031,0.013,0.008,0.006,0.005,0.017
"P35","Otro candidato",0.211,0.241,0.123,0.23,0.234,0.177,0.168,0.165,0.214
"P37","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.511,0.355,0.361,0.208,0.177,0.138,0.129,0.143,0.193
"P37","Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.193,0.239,0.323,0.315,0.317,0.294,0.294,0.304,0.298
"P37","Javier Milei – José Luis Espert por los liberales",0.132,0.154,0.182,0.223,0.303,0.397,0.39,0.423,0.327
"P37","Nicolás del Caño – Myriam Bregman por la izquierda",0.046,0.011,0.008,0.04,0.005,0.007,0.006,0.008,0.007
"P37","Otro candidato",0.118,0.241,0.126,0.214,0.198,0.164,0.181,0.122,0.175
"P38","Sergio Massa – Wado de Pedro por el Frente de Todos",0.421,0.294,0.322,0.225,0.128,0.135,0.114,0.103,0.148
"P38","Mauricio Macri – María Eugenia Vidal por Cambiemos ",0.179,0.265,0.306,0.312,0.375,0.316,0.382,0.422,0.351
"P38","Javier Milei – José Luis Espert por los liberales",0.131,0.133,0.209,0.205,0.274,0.327,0.318,0.337,0.293
"P38","Nicolás del Caño – Myriam Bregman por la izquierda",0.068,0.048,0.017,0.032,0.012,0.013,0.009,0.013,0.015
"P38","Otro candidato",0.201,0.26,0.146,0.226,0.211,0.209,0.177,0.125,0.193
"P39","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.562,0.359,0.342,0.277,0.191,0.175,0.164,0.157,0.213
"P39","Mauricio Macri presidente – María Eugenia Vidal vice",0.242,0.394,0.447,0.512,0.499,0.511,0.609,0.576,0.479
"P39","No sabe",0.196,0.247,0.211,0.211,0.31,0.314,0.227,0.267,0.308
"P40","Alberto Fernández presidente – Daniel Scioli vice",0.466,0.327,0.284,0.257,0.147,0.148,0.113,0.106,0.173
"P40","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.252,0.358,0.446,0.456,0.502,0.473,0.598,0.57,0.469
"P40","No sabe",0.282,0.315,0.27,0.287,0.351,0.379,0.289,0.324,0.358
"P41","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.481,0.316,0.333,0.231,0.157,0.148,0.107,0.125,0.153
"P41","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.262,0.407,0.455,0.502,0.549,0.493,0.679,0.648,0.538
"P41","No sabe",0.257,0.277,0.212,0.267,0.294,0.359,0.214,0.227,0.309
"P42","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.551,0.338,0.328,0.259,0.167,0.158,0.13,0.124,0.207
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.261,0.371,0.451,0.483,0.512,0.487,0.641,0.582,0.466
"P42","No sabe",0.188,0.291,0.221,0.258,0.321,0.355,0.229,0.294,0.327
"P43","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.468,0.301,0.335,0.25,0.171,0.162,0.121,0.091,0.162
"P43","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.27,0.33,0.439,0.476,0.507,0.448,0.603,0.596,0.466
"P43","No sabe",0.262,0.369,0.226,0.274,0.322,0.39,0.276,0.313,0.372
"P44","Mauricio Macri – María Eugenia Vidal",0.291,0.342,0.465,0.511,0.463,0.38,0.536,0.56,0.482
"P44","Sergio Massa – Wado de Pedro",0.463,0.37,0.338,0.186,0.236,0.219,0.201,0.214,0.198
"P44","No sabe",0.246,0.288,0.197,0.303,0.301,0.401,0.263,0.226,0.32
"P45","Sergio Massa – Wado de Pedro",0.458,0.346,0.339,0.291,0.214,0.184,0.203,0.171,0.192
"P45","Javier Milei – José Luis Espert",0.25,0.337,0.37,0.316,0.395,0.476,0.505,0.557,0.442
"P45","No sabe",0.292,0.317,0.291,0.393,0.391,0.34,0.292,0.272,0.366
"P46","Horacio Rodríguez Larreta – Gerardo Morales",0.246,0.273,0.385,0.337,0.328,0.272,0.356,0.315,0.307
"P46","Javier Milei – José Luis Espert",0.172,0.274,0.271,0.2,0.337,0.407,0.425,0.477,0.38
"P46","No sabe",0.582,0.453,0.344,0.463,0.335,0.321,0.219,0.208,0.313
"P47","Muy buena",0.132,0.082,0.064,0.074,0.074,0.05,0.05,0.066,0.079
"P47","Buena",0.229,0.17,0.134,0.057,0.117,0.125,0.093,0.114,0.091
"P47","Ni buena ni mala",0.231,0.199,0.216,0.255,0.123,0.157,0.082,0.1,0.138
"P47","Mala",0.103,0.247,0.158,0.033,0.106,0.091,0.06,0.109,0.098
"P47","Muy mala",0.295,0.272,0.428,0.576,0.569,0.577,0.712,0.608,0.582
"P47","No sabe",0.01,0.03,0,0.005,0.011,0,0.003,0.003,0.012
"P48","Muy buena",0.098,0.038,0.031,0.034,0.023,0.014,0.008,0.018,0.082
"P48","Buena",0.237,0.123,0.132,0.081,0.074,0.108,0.081,0.04,0.066
"P48","Ni buena ni mala",0.223,0.208,0.165,0.177,0.124,0.134,0.077,0.09,0.103
"P48","Mala",0.112,0.242,0.166,0.128,0.121,0.081,0.095,0.119,0.092
"P48","Muy mala",0.322,0.366,0.503,0.577,0.641,0.663,0.737,0.73,0.647
"P48","No sabe",0.008,0.023,0.003,0.003,0.017,0,0.002,0.003,0.01
"P49","Muy buena",0.42,0.164,0.202,0.226,0.107,0.11,0.09,0.083,0.147
"P49","Buena",0.096,0.146,0.114,0.032,0.035,0.038,0.018,0.017,0.043
"P49","Ni buena ni mala",0.083,0.106,0.079,0.032,0.068,0.065,0.045,0.071,0.057
"P49","Mala",0.049,0.16,0.042,0.09,0.069,0.027,0.035,0.039,0.057
"P49","Muy mala",0.339,0.414,0.563,0.62,0.716,0.76,0.812,0.789,0.686
"P49","No sabe",0.013,0.01,0,0,0.005,0,0,0.001,0.01
"P50","Muy buena",0.137,0.105,0.123,0.163,0.175,0.14,0.158,0.166,0.21
"P50","Buena",0.092,0.185,0.206,0.171,0.176,0.164,0.237,0.236,0.18
"P50","Ni buena ni mala",0.12,0.156,0.158,0.192,0.224,0.203,0.216,0.228,0.181
"P50","Mala",0.15,0.17,0.082,0.141,0.128,0.206,0.126,0.088,0.143
"P50","Muy mala",0.492,0.384,0.429,0.333,0.286,0.287,0.263,0.282,0.273
"P50","No sabe",0.009,0,0.002,0,0.011,0,0,0,0.013
"P51","Muy buena",0.095,0.138,0.174,0.135,0.157,0.114,0.13,0.111,0.175
"P51","Buena",0.133,0.144,0.185,0.234,0.263,0.253,0.322,0.293,0.237
"P51","Ni buena ni mala",0.166,0.201,0.192,0.256,0.24,0.252,0.249,0.303,0.249
"P51","Mala",0.141,0.157,0.122,0.166,0.137,0.178,0.093,0.162,0.111
"P51","Muy mala",0.447,0.346,0.327,0.204,0.185,0.168,0.173,0.112,0.19
"P51","No sabe",0.018,0.014,0,0.005,0.018,0.035,0.033,0.019,0.038
"P52","Muy buena",0.091,0.062,0.046,0.072,0.034,0.052,0.031,0.054,0.093
"P52","Buena",0.215,0.22,0.22,0.13,0.15,0.18,0.141,0.072,0.091
"P52","Ni buena ni mala",0.252,0.208,0.196,0.189,0.146,0.123,0.121,0.154,0.165
"P52","Mala",0.123,0.162,0.176,0.121,0.158,0.178,0.169,0.213,0.129
"P52","Muy mala",0.307,0.336,0.359,0.488,0.499,0.464,0.527,0.49,0.499
"P52","No sabe",0.012,0.012,0.003,0,0.013,0.003,0.011,0.017,0.023
"P53","Muy buena",0.135,0.142,0.208,0.359,0.268,0.231,0.282,0.295,0.326
"P53","Buena",0.125,0.169,0.231,0.136,0.205,0.202,0.271,0.28,0.194
"P53","Ni buena ni mala",0.127,0.162,0.196,0.167,0.172,0.239,0.156,0.149,0.176
"P53","Mala",0.109,0.129,0.058,0.071,0.116,0.129,0.074,0.055,0.097
"P53","Muy mala",0.491,0.385,0.304,0.267,0.232,0.182,0.183,0.221,0.188
"P53","No sabe",0.013,0.013,0.003,0,0.007,0.017,0.034,0,0.019
"P54","Muy buena",0.096,0.1,0.17,0.212,0.202,0.221,0.178,0.281,0.253
"P54","Buena",0.088,0.15,0.101,0.116,0.176,0.175,0.287,0.213,0.173
"P54","Ni buena ni mala",0.171,0.206,0.217,0.204,0.287,0.236,0.266,0.243,0.288
"P54","Mala",0.112,0.159,0.135,0.147,0.133,0.164,0.128,0.113,0.107
"P54","Muy mala",0.507,0.365,0.364,0.314,0.184,0.167,0.132,0.131,0.144
"P54","No sabe",0.026,0.02,0.013,0.007,0.018,0.037,0.009,0.019,0.035
"P55","Muy buena",0.107,0.142,0.092,0.121,0.199,0.205,0.166,0.187,0.236
"P55","Buena",0.111,0.137,0.196,0.256,0.23,0.253,0.306,0.275,0.227
"P55","Ni buena ni mala",0.123,0.201,0.203,0.241,0.244,0.173,0.195,0.267,0.201
"P55","Mala",0.125,0.125,0.16,0.145,0.121,0.127,0.111,0.123,0.123
"P55","Muy mala",0.515,0.373,0.342,0.23,0.2,0.242,0.198,0.141,0.186
"P55","No sabe",0.019,0.022,0.007,0.007,0.006,0,0.024,0.007,0.027
"P56","Muy buena",0.098,0.071,0.075,0.093,0.072,0.055,0.039,0.075,0.071
"P56","Buena",0.233,0.195,0.089,0.124,0.109,0.189,0.089,0.103,0.101
"P56","Ni buena ni mala",0.228,0.19,0.296,0.186,0.16,0.152,0.148,0.167,0.151
"P56","Mala",0.117,0.157,0.116,0.22,0.162,0.135,0.165,0.18,0.163
"P56","Muy mala",0.313,0.353,0.416,0.377,0.484,0.457,0.539,0.46,0.497
"P56","No sabe",0.011,0.034,0.008,0,0.013,0.012,0.02,0.015,0.017
"P57","Muy buena",0.078,0.062,0.095,0.092,0.1,0.071,0.114,0.081,0.114
"P57","Buena",0.125,0.176,0.189,0.194,0.163,0.144,0.185,0.182,0.157
"P57","Ni buena ni mala",0.345,0.317,0.355,0.45,0.356,0.383,0.307,0.347,0.325
"P57","Mala",0.165,0.192,0.154,0.132,0.121,0.149,0.165,0.154,0.119
"P57","Muy mala",0.209,0.185,0.184,0.107,0.203,0.178,0.167,0.192,0.201
"P57","No sabe",0.078,0.068,0.023,0.025,0.057,0.075,0.062,0.044,0.084
"P58","Muy buena",0.052,0.035,0.047,0.056,0.088,0.061,0.105,0.053,0.085
"P58","Buena",0.083,0.146,0.109,0.187,0.174,0.159,0.147,0.199,0.181
"P58","Ni buena ni mala",0.251,0.246,0.405,0.357,0.376,0.322,0.366,0.384,0.341
"P58","Mala",0.149,0.193,0.124,0.177,0.108,0.169,0.187,0.125,0.112
"P58","Muy mala",0.384,0.313,0.281,0.191,0.179,0.19,0.139,0.183,0.185
"P58","No sabe",0.081,0.067,0.034,0.032,0.075,0.099,0.056,0.056,0.096
"P59","Siempre",0.342,0.248,0.357,0.249,0.293,0.25,0.275,0.264,0.331
"P59","Casi siempre",0.372,0.371,0.347,0.406,0.373,0.452,0.402,0.406,0.352
"P59","Casi nunca",0.189,0.198,0.239,0.232,0.257,0.242,0.207,0.249,0.211
"P59","Nunca, pero esta es una excepción",0.097,0.183,0.057,0.113,0.077,0.056,0.116,0.081,0.106
"P60","Si",0.573,0.606,0.623,0.489,0.568,0.558,0.603,0.562,0.554
"P60","No",0.427,0.394,0.377,0.511,0.432,0.442,0.397,0.438,0.446
