"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa – Wado de Pedro por el Frente de Todos",0.249,0.242,0.256,0.205,0.258,0.256,0.273,0.263,0.244,0.241,0.226,0.235,0.31,0.267,0.565,0.051,0.159
"Mauricio Macri – María Eugenia Vidal por Cambiemos ",0.292,0.246,0.337,0.175,0.255,0.346,0.438,0.259,0.288,0.333,0.315,0.265,0.196,0.298,0.077,0.588,0.174
"Javier Milei – José Luis Espert por los liberales",0.228,0.303,0.155,0.401,0.235,0.159,0.101,0.236,0.242,0.198,0.225,0.288,0.226,0.202,0.085,0.232,0.261
"Nicolás del Caño – Myriam Bregman por la izquierda",0.034,0.034,0.035,0.047,0.042,0.026,0.015,0.037,0.03,0.039,0.036,0.019,0.032,0.041,0.044,0.009,0.04
"Otro candidato",0.197,0.175,0.217,0.172,0.21,0.213,0.173,0.205,0.196,0.189,0.198,0.193,0.236,0.192,0.229,0.12,0.366
