"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"1",0.315,0.307,0.322,0.279,0.345,0.32,0.291,0.387,0.305,0.241,0.305,0.347,0.274,0.313,0.259,0.394,0.229
"2",0.08,0.094,0.067,0.095,0.085,0.072,0.052,0.102,0.079,0.054,0.067,0.099,0.089,0.08,0.069,0.075,0.057
"3",0.063,0.065,0.061,0.088,0.06,0.055,0.041,0.051,0.073,0.061,0.066,0.077,0.049,0.056,0.036,0.084,0.052
"4",0.074,0.079,0.069,0.047,0.049,0.071,0.184,0.072,0.076,0.073,0.076,0.081,0.051,0.072,0.05,0.094,0.113
"5",0.186,0.189,0.183,0.182,0.191,0.199,0.158,0.141,0.195,0.225,0.188,0.148,0.215,0.198,0.15,0.175,0.346
"6",0.039,0.042,0.036,0.036,0.038,0.045,0.038,0.02,0.036,0.067,0.042,0.034,0.043,0.038,0.05,0.035,0.043
"7",0.055,0.059,0.052,0.054,0.055,0.064,0.047,0.032,0.052,0.09,0.062,0.027,0.059,0.063,0.096,0.036,0.046
"8",0.039,0.035,0.044,0.034,0.039,0.049,0.037,0.031,0.034,0.059,0.043,0.028,0.048,0.041,0.061,0.029,0.03
"9",0.149,0.13,0.166,0.185,0.138,0.125,0.152,0.164,0.15,0.13,0.151,0.159,0.172,0.139,0.229,0.078,0.084
