"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.426,0.414,0.506,0.256
"P04","Realizo changas o trabajos de vez en cuando",0.163,0.237,0.158,0.211
"P04","No tengo trabajo",0.169,0.187,0.176,0.352
"P04","Soy jubilado o pensionado",0.242,0.162,0.16,0.181
"P05","1",0.393,0.308,0.25,0.317
"P05","2",0.077,0.094,0.053,0.061
"P05","3",0.077,0.071,0.063,0.105
"P05","4",0.106,0.089,0.055,0.113
"P05","5",0.204,0.219,0.151,0.182
"P05","6",0.034,0.041,0.056,0.019
"P05","7",0.025,0.046,0.114,0.01
"P05","8",0.018,0.032,0.075,0.015
"P05","9",0.066,0.1,0.183,0.178
"P06","1",0.161,0.166,0.365,0.28
"P06","2",0.039,0.043,0.064,0.056
"P06","3",0.023,0.032,0.052,0
"P06","4",0.036,0.037,0.041,0.062
"P06","5",0.237,0.212,0.148,0.172
"P06","6",0.055,0.057,0.043,0.012
"P06","7",0.085,0.077,0.05,0.08
"P06","8",0.076,0.106,0.047,0.021
"P06","9",0.288,0.27,0.19,0.317
"P07","1",0.229,0.261,0.489,0.257
"P07","2",0.03,0.033,0.044,0.021
"P07","3",0.03,0.025,0.031,0
"P07","4",0.023,0.025,0.019,0.004
"P07","5",0.148,0.132,0.094,0.086
"P07","6",0.025,0.027,0.019,0.033
"P07","7",0.05,0.044,0.025,0.05
"P07","8",0.056,0.065,0.031,0.036
"P07","9",0.409,0.388,0.248,0.513
"P09","Del Frente de Todos y el peronismo",0.088,0.165,0.568,0.364
"P09","De Cambiemos",0.668,0.294,0.074,0.08
"P09","De los Liberales libertarios",0.137,0.266,0.194,0.154
"P09","De la Izquierda",0.015,0.03,0.04,0.05
"P09","No sabe",0.092,0.245,0.124,0.352
"P10","A Alberto Fernández",0.141,0.249,0.13,0.453
"P10","A Sergio Massa",0.189,0.261,0.142,0.19
"P10","A algún candidato del peronismo",0.546,0.257,0.145,0.192
"P10","A algún candidato del kirchnerismo",0.124,0.233,0.583,0.165
"P11","A Alberto Fernández",0.127,0.183,0.05,0.361
"P11","A Sergio Massa",0.132,0.192,0.069,0.12
"P11","A algún candidato del peronismo",0.549,0.239,0.091,0.096
"P11","A Cristina Fernández de Kirchner",0.192,0.386,0.79,0.423
"P12","A Horacio Rodriguez Larreta",0.324,0.101,0.112,0.074
"P12","A Mauricio Macri",0.349,0.378,0.274,0.41
"P12","A Patricia Bullrich",0.235,0.408,0.214,0.468
"P12","A Facundo Manes",0.061,0.082,0.249,0.027
"P12","A Gerardo Morales",0.031,0.031,0.151,0.021
"P13","Seguro lo votaria",0.221,0.215,0.167,0.35
"P13","Quizás lo votaría",0.342,0.34,0.231,0.336
"P13","Nunca lo votaría",0.437,0.445,0.602,0.314
"P14","Lo votaría",0.496,0.22,0.056,0.075
"P14","Puede que lo vote",0.285,0.267,0.093,0.055
"P14","Nunca lo votaría",0.161,0.373,0.76,0.464
"P14","No sabe",0.058,0.14,0.091,0.406
"P15","Lo votaría",0.117,0.109,0.154,0.144
"P15","Puede que lo vote",0.104,0.145,0.3,0.15
"P15","Nunca lo votaría",0.736,0.647,0.461,0.337
"P15","No sabe",0.043,0.099,0.085,0.369
"P16","Lo votaría",0.025,0.09,0.162,0.192
"P16","Puede que lo vote",0.04,0.101,0.312,0.093
"P16","Nunca lo votaría",0.912,0.755,0.426,0.363
"P16","No sabe",0.023,0.054,0.1,0.352
"P17","La votaría",0.033,0.155,0.517,0.363
"P17","Puede que la vote",0.027,0.048,0.103,0.045
"P17","Nunca la votaría",0.922,0.76,0.352,0.359
"P17","No sabe",0.018,0.037,0.028,0.233
"P18","Lo votaría",0.373,0.061,0.07,0.049
"P18","Puede que lo vote",0.398,0.339,0.043,0.148
"P18","Nunca lo votaría",0.19,0.463,0.849,0.409
"P18","No sabe",0.039,0.137,0.038,0.394
"P19","Lo votaría",0.19,0.071,0.034,0.037
"P19","Puede que lo vote",0.398,0.286,0.115,0.106
"P19","Nunca lo votaría",0.316,0.463,0.755,0.319
"P19","No sabe",0.096,0.18,0.096,0.538
"P20","La votaría",0.45,0.287,0.073,0.13
"P20","Puede que la vote",0.333,0.259,0.127,0.149
"P20","Nunca la votaría",0.158,0.361,0.758,0.397
"P20","No sabe",0.059,0.093,0.042,0.324
"P21","Lo votaría",0.238,0.267,0.184,0.193
"P21","Puede que lo vote",0.32,0.262,0.073,0.084
"P21","Nunca lo votaría",0.387,0.381,0.696,0.313
"P21","No sabe",0.055,0.09,0.047,0.41
"P22","La votaría",0.282,0.102,0.034,0.078
"P22","Puede que la vote",0.387,0.285,0.055,0.067
"P22","Nunca la votaría",0.25,0.456,0.859,0.345
"P22","No sabe",0.081,0.157,0.052,0.51
