"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"1",0.357,0.32,0.391,0.437,0.341,0.308,0.335,0.312,0.372,0.389,0.353,0.3,0.363,0.387,0.511,0.305,0.262
"2",0.036,0.042,0.03,0.043,0.037,0.029,0.031,0.029,0.042,0.036,0.035,0.033,0.043,0.037,0.047,0.023,0.068
"3",0.025,0.026,0.024,0.024,0.029,0.02,0.023,0.014,0.026,0.037,0.031,0.018,0.027,0.024,0.023,0.025,0.064
"4",0.021,0.026,0.017,0.02,0.022,0.023,0.019,0.02,0.02,0.026,0.02,0.023,0.031,0.02,0.015,0.019,0.034
"5",0.11,0.13,0.091,0.081,0.12,0.117,0.121,0.109,0.102,0.122,0.114,0.103,0.109,0.109,0.075,0.12,0.119
"6",0.021,0.021,0.021,0.015,0.019,0.026,0.028,0.013,0.022,0.027,0.025,0.022,0.011,0.018,0.015,0.023,0.055
"7",0.034,0.039,0.03,0.041,0.029,0.035,0.034,0.027,0.038,0.038,0.035,0.033,0.038,0.034,0.021,0.046,0.023
"8",0.04,0.047,0.034,0.036,0.041,0.042,0.043,0.039,0.04,0.042,0.043,0.044,0.03,0.037,0.022,0.051,0.051
"9",0.356,0.349,0.362,0.303,0.362,0.4,0.366,0.437,0.338,0.283,0.344,0.424,0.348,0.334,0.271,0.388,0.324
