"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"A Alberto Fernández",0.15,0.116,0.181,0.28,0.127,0.076,0.109,0.194,0.17,0.062,0.147,0.178,0.097,0.146,0.155,0.112,0.127
"A Sergio Massa",0.107,0.116,0.1,0.09,0.119,0.09,0.129,0.12,0.113,0.083,0.095,0.182,0.06,0.086,0.099,0.136,0.159
"A algún candidato del peronismo",0.143,0.161,0.125,0.116,0.129,0.177,0.167,0.181,0.128,0.115,0.136,0.169,0.147,0.134,0.11,0.359,0.182
"A Cristina Fernández de Kirchner",0.6,0.607,0.594,0.514,0.625,0.657,0.595,0.505,0.589,0.74,0.622,0.471,0.696,0.634,0.636,0.393,0.532
