"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P19","No sabe",0.088,0.112,0.158,0.219
"P20","La votaría",0.287,0.258,0.224,0.188
"P20","Puede que la vote",0.215,0.239,0.254,0.173
"P20","Nunca la votaría",0.451,0.449,0.432,0.523
"P20","No sabe",0.047,0.054,0.09,0.116
"P21","Lo votaría",0.202,0.204,0.28,0.228
"P21","Puede que lo vote",0.203,0.216,0.203,0.132
"P21","Nunca lo votaría",0.547,0.518,0.44,0.518
"P21","No sabe",0.048,0.062,0.077,0.122
"P22","La votaría",0.156,0.128,0.122,0.134
"P22","Puede que la vote",0.219,0.239,0.233,0.139
"P22","Nunca la votaría",0.557,0.533,0.544,0.568
"P22","No sabe",0.068,0.1,0.101,0.159
"P23","Lo votaría",0.111,0.071,0.05,0.1
"P23","Puede que lo vote",0.189,0.198,0.184,0.158
"P23","Nunca lo votaría",0.648,0.668,0.687,0.653
"P23","No sabe",0.052,0.063,0.079,0.089
"P24","Lo votaría",0.094,0.052,0.029,0.058
"P24","Puede que lo vote",0.175,0.185,0.162,0.073
"P24","Nunca lo votaría",0.636,0.638,0.679,0.692
"P24","No sabe",0.095,0.125,0.13,0.177
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.258,0.222,0.201,0.182
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.127,0.15,0.11,0.107
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.04,0.026,0.032,0.051
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.306,0.267,0.249,0.32
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.161,0.21,0.271,0.191
"P25","Nicolás del Caño – Myriam Bregman",0.021,0.024,0.025,0.012
"P25","Otros candidatos",0.087,0.101,0.112,0.137
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.327,0.293,0.259,0.349
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.337,0.309,0.26,0.235
"P29","Javier Milei – José Luis Espert por los liberales",0.177,0.241,0.293,0.229
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.022,0.026,0.024,0.015
"P29","Otro candidato",0.137,0.131,0.164,0.172
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.301,0.268,0.223,0.22
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.277,0.239,0.199,0.278
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.195,0.264,0.319,0.244
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.039,0.041,0.03,0.022
"P31","Otro candidato",0.188,0.188,0.229,0.236
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.282,0.227,0.2,0.26
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.352,0.338,0.283,0.255
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.17,0.229,0.278,0.216
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.024,0.042,0.031,0.036
"P33","Otro candidato",0.172,0.164,0.208,0.233
"P35","Sergio Massa – Wado de Pedro por el Frente de Todos",0.271,0.236,0.207,0.293
"P35","Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.311,0.286,0.231,0.229
"P35","Javier Milei – José Luis Espert por los liberales",0.21,0.26,0.313,0.237
"P35","Nicolás del Caño – Myriam Bregman por la izquierda",0.034,0.042,0.035,0.019
"P35","Otro candidato",0.174,0.176,0.214,0.222
"P37","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.339,0.296,0.264,0.344
"P37","Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.306,0.289,0.213,0.21
"P37","Javier Milei – José Luis Espert por los liberales",0.208,0.261,0.337,0.25
"P37","Nicolás del Caño – Myriam Bregman por la izquierda",0.017,0.027,0.017,0.02
"P37","Otro candidato",0.13,0.127,0.169,0.176
"P38","Sergio Massa – Wado de Pedro por el Frente de Todos",0.269,0.243,0.212,0.286
"P38","Mauricio Macri – María Eugenia Vidal por Cambiemos ",0.341,0.323,0.258,0.231
"P38","Javier Milei – José Luis Espert por los liberales",0.185,0.233,0.308,0.254
"P38","Nicolás del Caño – Myriam Bregman por la izquierda",0.033,0.039,0.03,0.018
"P38","Otro candidato",0.172,0.162,0.192,0.211
"P39","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.354,0.313,0.289,0.357
"P39","Mauricio Macri presidente – María Eugenia Vidal vice",0.437,0.458,0.389,0.319
"P39","No sabe",0.209,0.229,0.322,0.324
"P40","Alberto Fernández presidente – Daniel Scioli vice",0.301,0.257,0.225,0.327
"P40","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.432,0.454,0.377,0.3
"P40","No sabe",0.267,0.289,0.398,0.373
"P41","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.287,0.268,0.234,0.323
"P41","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.489,0.491,0.42,0.36
"P41","No sabe",0.224,0.241,0.346,0.317
"P42","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.34,0.306,0.278,0.329
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.448,0.459,0.372,0.322
"P42","No sabe",0.212,0.235,0.35,0.349
"P43","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.29,0.26,0.243,0.293
"P43","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.445,0.452,0.376,0.313
"P43","No sabe",0.265,0.288,0.381,0.394
"P44","Mauricio Macri – María Eugenia Vidal",0.421,0.452,0.393,0.372
"P44","Sergio Massa – Wado de Pedro",0.334,0.294,0.278,0.298
"P44","No sabe",0.245,0.254,0.329,0.33
"P45","Sergio Massa – Wado de Pedro",0.315,0.292,0.28,0.295
"P45","Javier Milei – José Luis Espert",0.356,0.394,0.396,0.346
"P45","No sabe",0.329,0.314,0.324,0.359
"P46","Horacio Rodríguez Larreta – Gerardo Morales",0.336,0.306,0.243,0.234
"P46","Javier Milei – José Luis Espert",0.256,0.311,0.351,0.29
"P46","No sabe",0.408,0.383,0.406,0.476
"P47","Muy buena",0.127,0.082,0.059,0.091
"P47","Buena",0.159,0.142,0.125,0.16
"P47","Ni buena ni mala",0.132,0.157,0.215,0.221
"P47","Mala",0.097,0.109,0.109,0.112
"P47","Muy mala",0.477,0.505,0.484,0.38
"P47","No sabe",0.008,0.005,0.008,0.036
"P48","Muy buena",0.097,0.049,0.04,0.103
"P48","Buena",0.137,0.125,0.122,0.134
"P48","Ni buena ni mala",0.136,0.142,0.183,0.172
"P48","Mala",0.091,0.134,0.106,0.117
"P48","Muy mala",0.536,0.544,0.539,0.454
"P48","No sabe",0.003,0.006,0.01,0.02
"P49","Muy buena",0.275,0.225,0.17,0.264
"P49","Buena",0.06,0.061,0.069,0.059
"P49","Ni buena ni mala",0.054,0.053,0.1,0.11
"P49","Mala",0.038,0.063,0.074,0.065
"P49","Muy mala",0.569,0.593,0.582,0.478
"P49","No sabe",0.004,0.005,0.005,0.024
"P50","Muy buena",0.22,0.154,0.128,0.142
"P50","Buena",0.135,0.181,0.15,0.131
"P50","Ni buena ni mala",0.146,0.171,0.195,0.174
"P50","Mala",0.121,0.146,0.154,0.167
"P50","Muy mala",0.376,0.346,0.363,0.351
"P50","No sabe",0.002,0.002,0.01,0.035
"P51","Muy buena",0.182,0.13,0.099,0.099
"P51","Buena",0.205,0.233,0.209,0.129
"P51","Ni buena ni mala",0.173,0.227,0.268,0.235
"P51","Mala",0.114,0.136,0.143,0.14
"P51","Muy mala",0.318,0.256,0.261,0.32
"P51","No sabe",0.008,0.018,0.02,0.077
"P52","Muy buena",0.116,0.053,0.049,0.096
"P52","Buena",0.157,0.169,0.127,0.141
"P52","Ni buena ni mala",0.159,0.184,0.244,0.228
"P52","Mala",0.106,0.173,0.152,0.106
"P52","Muy mala",0.456,0.414,0.416,0.369
"P52","No sabe",0.006,0.007,0.012,0.06
"P53","Muy buena",0.3,0.232,0.199,0.164
"P53","Buena",0.152,0.21,0.181,0.141
"P53","Ni buena ni mala",0.115,0.152,0.206,0.204
"P53","Mala",0.093,0.106,0.11,0.087
"P53","Muy mala",0.328,0.292,0.296,0.356
"P53","No sabe",0.012,0.008,0.008,0.048
"P54","Muy buena",0.202,0.162,0.194,0.178
"P54","Buena",0.13,0.175,0.132,0.125
"P54","Ni buena ni mala",0.221,0.239,0.255,0.224
"P54","Mala",0.11,0.122,0.127,0.109
"P54","Muy mala",0.322,0.283,0.264,0.281
"P54","No sabe",0.015,0.019,0.028,0.083
"P55","Muy buena",0.224,0.164,0.134,0.124
"P55","Buena",0.168,0.215,0.184,0.155
"P55","Ni buena ni mala",0.144,0.191,0.224,0.197
"P55","Mala",0.114,0.123,0.153,0.105
"P55","Muy mala",0.336,0.296,0.292,0.342
"P55","No sabe",0.014,0.011,0.013,0.077
"P56","Muy buena",0.111,0.069,0.054,0.076
"P56","Buena",0.159,0.153,0.122,0.188
"P56","Ni buena ni mala",0.154,0.197,0.211,0.186
"P56","Mala",0.114,0.161,0.175,0.143
"P56","Muy mala",0.448,0.413,0.427,0.357
"P56","No sabe",0.014,0.007,0.011,0.05
"P57","Muy buena",0.118,0.09,0.079,0.068
"P57","Buena",0.143,0.183,0.132,0.103
"P57","Ni buena ni mala",0.331,0.342,0.362,0.327
"P57","Mala",0.122,0.165,0.151,0.117
"P57","Muy mala",0.223,0.161,0.206,0.236
"P57","No sabe",0.063,0.059,0.07,0.149
"P58","Muy buena",0.117,0.053,0.037,0.049
"P58","Buena",0.141,0.201,0.08,0.059
"P58","Ni buena ni mala",0.273,0.298,0.45,0.235
"P58","Mala",0.1,0.134,0.13,0.24
"P58","Muy mala",0.298,0.245,0.235,0.233
"P58","No sabe",0.071,0.069,0.068,0.184
"P60","Si",0.757,0.52,0.43,0.411
"P60","No",0.243,0.48,0.57,0.589
