"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.338,0.318,0.357,0.321,0.358,0.324,0.33,0.37,0.33,0.314,0.309,0.308,0.385,0.369,0.737,0.092,0.155
"Mauricio Macri presidente – María Eugenia Vidal vice",0.405,0.393,0.416,0.35,0.374,0.445,0.484,0.346,0.403,0.471,0.43,0.402,0.289,0.401,0.112,0.74,0.319
"No sabe",0.257,0.289,0.227,0.329,0.268,0.231,0.186,0.284,0.267,0.215,0.261,0.29,0.326,0.23,0.151,0.168,0.526
