"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Seguro lo votaria",0.242,0.27,0.218,0.286,0.281,0.188,0.197,0.31,0.234,0.19,0.245,0.299,0.308,0.207,0.233,0.237,0.212
"Quizás lo votaría",0.332,0.315,0.347,0.397,0.334,0.305,0.308,0.311,0.363,0.314,0.337,0.293,0.301,0.349,0.346,0.332,0.293
"Nunca lo votaría",0.426,0.415,0.435,0.317,0.385,0.507,0.495,0.379,0.403,0.496,0.418,0.408,0.391,0.444,0.421,0.431,0.495
