"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P04","Tengo trabajo estable",0.424,0.452,0.45,0.288
"P04","Realizo changas o trabajos de vez en cuando",0.172,0.193,0.203,0.283
"P04","No tengo trabajo",0.181,0.187,0.187,0.258
"P04","Soy jubilado o pensionado",0.223,0.168,0.16,0.171
"P05","1",0.404,0.347,0.262,0.293
"P05","2",0.077,0.097,0.058,0.101
"P05","3",0.095,0.077,0.049,0.057
"P05","4",0.093,0.098,0.054,0.09
"P05","5",0.182,0.21,0.185,0.222
"P05","6",0.023,0.039,0.052,0.029
"P05","7",0.026,0.038,0.087,0.033
"P05","8",0.02,0.021,0.06,0.031
"P05","9",0.08,0.073,0.193,0.144
"P06","1",0.18,0.146,0.366,0.251
"P06","2",0.034,0.045,0.063,0.043
"P06","3",0.023,0.037,0.046,0.024
"P06","4",0.03,0.035,0.052,0.081
"P06","5",0.187,0.203,0.184,0.217
"P06","6",0.054,0.05,0.041,0.053
"P06","7",0.081,0.103,0.036,0.041
"P06","8",0.091,0.085,0.038,0.051
"P06","9",0.32,0.296,0.174,0.239
"P07","1",0.216,0.201,0.488,0.282
"P07","2",0.02,0.051,0.037,0.033
"P07","3",0.022,0.034,0.026,0.014
"P07","4",0.025,0.029,0.018,0.022
"P07","5",0.14,0.138,0.08,0.155
"P07","6",0.024,0.023,0.019,0.024
"P07","7",0.051,0.056,0.02,0.028
"P07","8",0.061,0.065,0.021,0.033
"P07","9",0.441,0.403,0.291,0.409
"P09","Del Frente de Todos y el peronismo",0.065,0.088,0.526,0.187
"P09","De Cambiemos",0.622,0.445,0.112,0.152
"P09","De los Liberales libertarios",0.204,0.296,0.116,0.13
"P09","De la Izquierda",0.016,0.021,0.046,0.033
"P09","No sabe",0.093,0.15,0.2,0.498
"P10","A Alberto Fernández",0.173,0.304,0.186,0.367
"P10","A Sergio Massa",0.216,0.196,0.154,0.205
"P10","A algún candidato del peronismo",0.409,0.398,0.173,0.221
"P10","A algún candidato del kirchnerismo",0.202,0.102,0.487,0.207
"P11","A Alberto Fernández",0.177,0.255,0.118,0.243
"P11","A Sergio Massa",0.203,0.181,0.089,0.154
"P11","A algún candidato del peronismo",0.423,0.386,0.112,0.162
"P11","A Cristina Fernández de Kirchner",0.197,0.178,0.681,0.441
"P12","A Horacio Rodriguez Larreta",0.147,0.364,0.393,0.463
"P12","A Mauricio Macri",0.358,0.357,0.31,0.229
"P12","A Patricia Bullrich",0.43,0.117,0.08,0.137
"P12","A Facundo Manes",0.041,0.119,0.155,0.129
"P12","A Gerardo Morales",0.024,0.043,0.062,0.042
"P13","Seguro lo votaria",0.233,0.218,0.274,0.302
"P13","Quizás lo votaría",0.335,0.349,0.286,0.347
"P13","Nunca lo votaría",0.432,0.433,0.44,0.351
"P14","Lo votaría",0.563,0.269,0.075,0.099
"P14","Puede que lo vote",0.256,0.398,0.078,0.145
"P14","Nunca lo votaría",0.134,0.239,0.758,0.319
"P14","No sabe",0.047,0.094,0.089,0.437
"P15","Lo votaría",0.127,0.068,0.157,0.07
"P15","Puede que lo vote",0.068,0.152,0.284,0.134
"P15","Nunca lo votaría",0.772,0.722,0.46,0.38
"P15","No sabe",0.033,0.058,0.099,0.416
"P16","Lo votaría",0.037,0.029,0.191,0.151
"P16","Puede que lo vote",0.025,0.065,0.277,0.116
"P16","Nunca lo votaría",0.918,0.872,0.439,0.473
"P16","No sabe",0.02,0.034,0.093,0.26
"P17","La votaría",0.043,0.05,0.491,0.226
"P17","Puede que la vote",0.013,0.03,0.105,0.061
"P17","Nunca la votaría",0.937,0.899,0.371,0.465
"P17","No sabe",0.007,0.021,0.033,0.248
"P18","Lo votaría",0.328,0.189,0.093,0.103
"P18","Puede que lo vote",0.381,0.382,0.099,0.143
"P18","Nunca lo votaría",0.251,0.356,0.758,0.263
"P18","No sabe",0.04,0.073,0.05,0.491
"P19","Lo votaría",0.226,0.112,0.044,0.03
"P19","Puede que lo vote",0.315,0.45,0.123,0.111
"P19","Nunca lo votaría",0.381,0.325,0.733,0.13
"P19","No sabe",0.078,0.113,0.1,0.729
"P21","Lo votaría",0.419,0.251,0.123,0.138
"P21","Puede que lo vote",0.275,0.387,0.071,0.111
"P21","Nunca lo votaría",0.274,0.316,0.769,0.172
"P21","No sabe",0.032,0.046,0.037,0.579
"P22","La votaría",0.325,0.142,0.046,0.075
"P22","Puede que la vote",0.336,0.384,0.081,0.118
"P22","Nunca la votaría",0.267,0.376,0.813,0.2
"P22","No sabe",0.072,0.098,0.06,0.607
"P23","Lo votaría",0.075,0.032,0.105,0.047
"P23","Puede que lo vote",0.074,0.124,0.273,0.081
"P23","Nunca lo votaría",0.828,0.807,0.55,0.402
"P23","No sabe",0.023,0.037,0.072,0.47
"P24","Lo votaría",0.109,0.067,0.028,0.034
"P24","Puede que lo vote",0.256,0.239,0.089,0.085
"P24","Nunca lo votaría",0.548,0.573,0.786,0.265
"P24","No sabe",0.087,0.121,0.097,0.616
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.498,0.279,0.05,0.138
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.164,0.233,0.062,0.119
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.015,0.018,0.059,0.081
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.019,0.044,0.529,0.204
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.208,0.328,0.146,0.172
"P25","Nicolás del Caño – Myriam Bregman",0.008,0.009,0.037,0.023
"P25","Otros candidatos",0.088,0.089,0.117,0.263
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.034,0.044,0.573,0.238
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.613,0.412,0.066,0.182
"P29","Javier Milei – José Luis Espert por los liberales",0.247,0.373,0.164,0.195
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.006,0.017,0.034,0.034
"P29","Otro candidato",0.1,0.154,0.163,0.351
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.452,0.355,0.114,0.218
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.086,0.084,0.401,0.178
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.301,0.391,0.173,0.185
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.01,0.022,0.057,0.057
"P31","Otro candidato",0.151,0.148,0.255,0.362
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.044,0.075,0.425,0.122
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.706,0.4,0.075,0.216
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.184,0.368,0.17,0.192
