"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"A Alberto Fernández",0.209,0.186,0.23,0.29,0.201,0.143,0.193,0.302,0.208,0.092,0.192,0.282,0.197,0.187,0.218,0.169,0.22
"A Sergio Massa",0.171,0.181,0.161,0.133,0.194,0.158,0.191,0.21,0.169,0.124,0.151,0.255,0.113,0.153,0.149,0.222,0.252
"A algún candidato del peronismo",0.198,0.215,0.183,0.209,0.161,0.23,0.23,0.202,0.201,0.189,0.204,0.221,0.179,0.186,0.17,0.374,0.275
"A algún candidato del kirchnerismo",0.422,0.418,0.426,0.368,0.444,0.469,0.386,0.286,0.422,0.595,0.453,0.242,0.511,0.474,0.463,0.235,0.253
