"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa – Wado de Pedro por el Frente de Todos",0.245,0.228,0.261,0.185,0.253,0.261,0.274,0.259,0.242,0.233,0.238,0.229,0.239,0.259,0.498,0.099,0.189
"Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.263,0.232,0.293,0.167,0.231,0.308,0.396,0.249,0.255,0.29,0.256,0.241,0.205,0.287,0.108,0.471,0.29
"Javier Milei – José Luis Espert por los liberales",0.249,0.32,0.18,0.419,0.258,0.175,0.119,0.229,0.269,0.241,0.26,0.291,0.26,0.217,0.104,0.267,0.227
"Nicolás del Caño – Myriam Bregman por la izquierda",0.034,0.03,0.038,0.047,0.039,0.026,0.017,0.034,0.03,0.04,0.038,0.014,0.028,0.041,0.044,0.013,0.02
"Otro candidato",0.209,0.19,0.228,0.182,0.219,0.23,0.194,0.229,0.204,0.196,0.208,0.225,0.268,0.196,0.246,0.15,0.274
