"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.44,0.437,0.462,0.218
"P04","Realizo changas o trabajos de vez en cuando",0.178,0.219,0.169,0.262
"P04","No tengo trabajo",0.144,0.176,0.19,0.349
"P04","Soy jubilado o pensionado",0.238,0.168,0.179,0.171
"P05","1",0.28,0.208,0.351,0.202
"P05","2",0.057,0.052,0.08,0.1
"P05","3",0.027,0.053,0.086,0.201
"P05","4",0.045,0.075,0.094,0.109
"P05","5",0.113,0.179,0.21,0.116
"P05","6",0.041,0.05,0.044,0.015
"P05","7",0.11,0.135,0.035,0.022
"P05","8",0.083,0.057,0.029,0.038
"P05","9",0.244,0.191,0.071,0.197
"P06","1",0.488,0.335,0.156,0.111
"P06","2",0.063,0.092,0.036,0.072
"P06","3",0.049,0.059,0.028,0.024
"P06","4",0.039,0.054,0.034,0.119
"P06","5",0.114,0.217,0.213,0.195
"P06","6",0.031,0.045,0.056,0.03
"P06","7",0.03,0.031,0.089,0.016
"P06","8",0.032,0.039,0.091,0
"P06","9",0.154,0.128,0.297,0.433
"P07","1",0.577,0.501,0.234,0.299
"P07","2",0.029,0.05,0.035,0.091
"P07","3",0.024,0.031,0.03,0.008
"P07","4",0.013,0.025,0.024,0.007
"P07","5",0.059,0.097,0.144,0.226
"P07","6",0.014,0.02,0.027,0
"P07","7",0.017,0.019,0.05,0.006
"P07","8",0.013,0.028,0.062,0.013
"P07","9",0.254,0.229,0.394,0.35
"P09","Del Frente de Todos y el peronismo",0.793,0.607,0.087,0.215
"P09","De Cambiemos",0.073,0.087,0.462,0.144
"P09","De los Liberales libertarios",0.018,0.07,0.272,0.121
"P09","De la Izquierda",0.032,0.051,0.025,0
"P09","No sabe",0.084,0.185,0.154,0.52
"P10","A Alberto Fernández",0.23,0.08,0.069,0.094
"P10","A Sergio Massa",0.168,0.16,0.156,0
"P10","A algún candidato del peronismo",0.112,0.188,0.436,0.338
"P10","A algún candidato del kirchnerismo",0.49,0.572,0.339,0.568
"P11","A Alberto Fernández",0.13,0.029,0.034,0
"P11","A Sergio Massa",0.09,0.092,0.092,0
"P11","A algún candidato del peronismo",0.067,0.14,0.395,0.338
"P11","A Cristina Fernández de Kirchner",0.713,0.739,0.479,0.662
"P12","A Horacio Rodriguez Larreta",0.313,0.334,0.248,0.567
"P12","A Mauricio Macri",0.224,0.38,0.356,0.376
"P12","A Patricia Bullrich",0.079,0.106,0.286,0.028
"P12","A Facundo Manes",0.228,0.115,0.074,0
"P12","A Gerardo Morales",0.156,0.065,0.036,0.029
"P13","Seguro lo votaria",0.397,0.272,0.203,0.243
"P13","Quizás lo votaría",0.137,0.26,0.345,0.62
"P13","Nunca lo votaría",0.466,0.468,0.452,0.137
"P14","Lo votaría",0.068,0.054,0.344,0.069
"P14","Puede que lo vote",0.049,0.066,0.273,0.142
"P14","Nunca lo votaría",0.785,0.758,0.295,0.314
"P14","No sabe",0.098,0.122,0.088,0.475
"P15","Lo votaría",0.269,0.142,0.087,0.005
"P15","Puede que lo vote",0.402,0.372,0.088,0.167
"P15","Nunca lo votaría",0.223,0.345,0.772,0.353
"P15","No sabe",0.106,0.141,0.053,0.475
"P16","Lo votaría",0.402,0.083,0.009,0.096
"P16","Puede que lo vote",0.422,0.43,0.025,0.078
"P16","Nunca lo votaría",0.075,0.298,0.939,0.309
"P16","No sabe",0.101,0.189,0.027,0.517
"P17","La votaría",0.776,0.53,0.047,0.168
"P17","Puede que la vote",0.117,0.175,0.02,0.04
"P17","Nunca la votaría",0.076,0.231,0.915,0.324
"P17","No sabe",0.031,0.064,0.018,0.468
"P18","Lo votaría",0.135,0.102,0.199,0.078
"P18","Puede que lo vote",0.069,0.095,0.316,0.113
"P18","Nunca lo votaría",0.741,0.721,0.418,0.33
"P18","No sabe",0.055,0.082,0.067,0.479
"P19","Lo votaría",0.039,0.04,0.126,0.04
"P19","Puede que lo vote",0.159,0.16,0.302,0.132
"P19","Nunca lo votaría",0.656,0.63,0.467,0.32
"P19","No sabe",0.146,0.17,0.105,0.508
"P20","La votaría",0.038,0.054,0.366,0.095
"P20","Puede que la vote",0.058,0.076,0.316,0.183
"P20","Nunca la votaría",0.84,0.804,0.255,0.331
"P20","No sabe",0.064,0.066,0.063,0.391
"P21","Lo votaría",0.048,0.098,0.308,0.043
"P21","Puede que lo vote",0.065,0.073,0.273,0.09
"P21","Nunca lo votaría",0.806,0.743,0.365,0.378
"P21","No sabe",0.081,0.086,0.054,0.489
"P22","La votaría",0.037,0.047,0.188,0.036
"P22","Puede que la vote",0.074,0.08,0.299,0.119
"P22","Nunca la votaría",0.797,0.772,0.422,0.328
"P22","No sabe",0.092,0.101,0.091,0.517
"P23","Lo votaría",0.231,0.083,0.038,0.103
"P23","Puede que lo vote",0.393,0.363,0.081,0.085
"P23","Nunca lo votaría",0.274,0.428,0.845,0.335
"P23","No sabe",0.102,0.126,0.036,0.477
"P24","Lo votaría",0.055,0.023,0.072,0.031
"P24","Puede que lo vote",0.107,0.11,0.199,0.158
"P24","Nunca lo votaría",0.706,0.734,0.618,0.352
"P24","No sabe",0.132,0.133,0.111,0.459
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.027,0.038,0.332,0.111
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.026,0.064,0.178,0.086
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.121,0.043,0.006,0.005
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.755,0.621,0.052,0.211
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.024,0.091,0.289,0.099
"P25","Nicolás del Caño – Myriam Bregman",0.021,0.038,0.02,0
"P25","Otros candidatos",0.026,0.105,0.123,0.488
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.859,0.635,0.052,0.206
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.038,0.068,0.436,0.134
"P29","Javier Milei – José Luis Espert por los liberales",0.026,0.108,0.324,0.091
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.02,0.041,0.021,0
"P29","Otro candidato",0.057,0.148,0.167,0.569
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.102,0.127,0.348,0.071
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.688,0.403,0.073,0.153
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.026,0.12,0.353,0.104
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.039,0.071,0.029,0
"P31","Otro candidato",0.145,0.279,0.197,0.672
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.651,0.464,0.063,0.202
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.07,0.095,0.457,0.102
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.035,0.105,0.303,0.092
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.039,0.072,0.024,0.008
"P33","Otro candidato",0.205,0.264,0.153,0.596
"P35","Sergio Massa – Wado de Pedro por el Frente de Todos",0.608,0.456,0.085,0.142
"P35","Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.122,0.105,0.366,0.082
