"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Luis Samyn Duco",0.338,0.3,0.379,0.441,0.337,0.287,0.275,0.207,0.372,0.461,0.233,0.694,0.577
"Gonzalo Meschengieser",0.041,0.014,0.07,0,0.076,0.038,0,0.015,0.098,0.011,0.016,0.134,0
"Micaela Ferraro",0.096,0.131,0.058,0.224,0.056,0.07,0.069,0.142,0.058,0.081,0.105,0,0
"Javier Forlenza",0.05,0.039,0.062,0,0.065,0.019,0.13,0.102,0.026,0.013,0.071,0,0
"Jose Paesani",0.02,0.021,0.019,0,0.027,0.037,0,0.012,0.018,0.031,0.03,0,0
"Malena Galmarini",0.281,0.312,0.249,0.068,0.285,0.396,0.398,0.307,0.302,0.227,0.331,0.071,0.423
"Pipo Gorosito",0.174,0.183,0.163,0.267,0.154,0.153,0.128,0.215,0.126,0.176,0.214,0.101,0
