"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A los candidatos del Frente de todos",0.397,0.387,0.407,0.365,0.426,0.39,0.383,0.441,0.402,0.326,0.761,0.047,0.024
"A los candidatos de Juntos por el cambio",0.352,0.337,0.366,0.335,0.33,0.384,0.414,0.296,0.37,0.396,0.093,0.719,0.36
"A los candidatos del Peronismo no kirchnerista, Lavagnismo o randazismo",0.127,0.141,0.113,0.108,0.158,0.119,0.07,0.149,0.122,0.102,0.111,0.095,0.409
"A los candidatos de la Izquierda",0.035,0.018,0.052,0.04,0.023,0.05,0.041,0.052,0.029,0.024,0.022,0.013,0.056
"A los candidatos Liberales",0.089,0.117,0.062,0.152,0.063,0.057,0.092,0.062,0.077,0.152,0.013,0.126,0.151
