"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P06","Julio Zamora",0.798,0.585,0.697,0.542,0.295,0.774
"P06","Segundo Cernadas",0.013,0.146,0.033,0.221,0.475,0.03
"P06","Otro candidato",0.049,0.212,0.086,0.139,0.114,0
"P06","En blanco",0.064,0,0.024,0.004,0.016,0.104
"P06","No sabe",0.076,0.057,0.16,0.094,0.1,0.092
"P07","A los candidatos del Frente de todos",0.804,0.648,0.407,0.127,0.082,0.475
"P07","A los candidatos de Juntos por el cambio",0.077,0.192,0.101,0.478,0.672,0.03
"P07","A los candidatos del Peronismo no kirchnerista, Lavagnismo o randazismo",0.06,0.13,0.28,0.209,0.098,0
"P07","A los candidatos de la Izquierda",0.023,0.03,0.14,0.032,0.025,0.196
"P07","A los candidatos Liberales",0.036,0,0.072,0.154,0.123,0.299
"P08","Diego Santilli por el PRO en Juntos por el Cambio",0.805,0.655,0.434,0.521,0.56,1
"P08","Facundo Manes por el radicalismo en Juntos por el Cambio",0.195,0.345,0.566,0.479,0.44,0
"P09","A los candidatos del Frente de todos",0.776,0.603,0.486,0.139,0.071,0.475
"P09","A los candidatos de Juntos por el cambio",0.07,0.064,0.064,0.523,0.668,0.029
"P09","A los candidatos del frente unidos por tigre",0.119,0.124,0.252,0.118,0.077,0.392
"P09","A los candidatos del Peronismo no kirchnerista, Lavagnismo o randazismo",0.021,0.053,0.07,0.075,0.052,0
"P09","A los candidatos de la Izquierda",0.003,0.06,0.114,0.111,0.018,0.104
"P09","A los candidatos Liberales",0.011,0.096,0.014,0.034,0.114,0
"P10","Luis Samyn Duco",0.314,0.204,0.041,0.056,0.683,1
"P10","Gonzalo Meschengieser",0.004,0.014,0,0.271,0.019,0
"P10","Micaela Ferraro",0.101,0.336,0.042,0,0.057,0
"P10","Javier Forlenza",0.035,0,0.016,0.108,0,0
"P10","Jose Paesani",0.036,0.014,0.094,0,0.037,0
"P10","Malena Galmarini",0.33,0.29,0.424,0.442,0.105,0
"P10","Pipo Gorosito",0.18,0.142,0.383,0.123,0.099,0
"P11","Segundo Cernadas",0.481,0.759,0.711,0.624,0.649,1
"P11","Nicolas Massot",0.519,0.241,0.289,0.376,0.351,0
"P12","Malena Galmarini por el Frente de todos",0.645,0.448,0.174,0.216,0.045,0
"P12","Gisela Zamora por Frente vecinal unidos",0.195,0.193,0.349,0.177,0.148,0.774
"P12","Segundo cernadas por Juntos por el Cambio",0.072,0.081,0.254,0.48,0.606,0.03
"P12","Rodriguez Laborde por el Frente de Randazzo",0.023,0.042,0.031,0.074,0.069,0
"P12","A los candidatos del frente de izquierda",0.019,0.127,0.14,0.027,0.028,0.104
"P12","Cervetto por los liberales",0.046,0.109,0.052,0.026,0.104,0.092
"P13","Pipo Gorosito por el Frente de todos",0.561,0.346,0.367,0.057,0.07,0
"P13","Gisela Zamora por Frente vecinal unidos",0.29,0.258,0.352,0.353,0.106,0.549
"P13","Segundo cernadas por Juntos por el cambio",0.081,0.08,0.093,0.465,0.676,0.347
"P13","Rodriguez Laborde por el Frente de Randazzo",0.005,0.036,0.053,0.076,0.026,0
"P13","A los candidatos del frente de izquierda",0.022,0.166,0.11,0.027,0.019,0.104
"P13","Cervetto por los liberales",0.041,0.114,0.025,0.022,0.103,0
"P14","Micaela Ferraro por el Frente de todos",0.628,0.29,0.159,0.044,0.039,0.226
"P14","Gisela Zamora por Frente vecinal unidos",0.254,0.297,0.444,0.222,0.143,0.341
"P14","Segundo cernadas por juntos por el cambio",0.067,0.087,0.072,0.469,0.668,0.329
"P14","Rodriguez Laborde por el Frente de Randazzo",0.015,0.03,0.085,0.196,0.031,0
"P14","A los candidatos del frente de izquierda",0.031,0.195,0.119,0.03,0.021,0.104
"P14","Cervetto por los liberales",0.005,0.101,0.121,0.039,0.098,0
"P15","Luis Samin Duco por el Frente de todos",0.614,0.2,0.233,0.031,0.04,0.525
"P15","Gisela Zamora por Frente vecinal unidos",0.251,0.334,0.462,0.263,0.099,0.249
"P15","Segundo cernadas por juntos por el cambio",0.086,0.116,0.105,0.453,0.697,0.122
"P15","Rodriguez Laborde por el Frente de Randazzo",0.022,0.041,0.053,0.179,0.039,0
"P15","A los candidatos del frente de izquierda",0.022,0.207,0.119,0.031,0.016,0.104
"P15","Cervetto por los liberales",0.005,0.102,0.028,0.043,0.109,0
"P16","Muy bueno",0.399,0.152,0.239,0.161,0.06,0.342
"P16","Bueno",0.292,0.458,0.375,0.291,0.119,0.299
"P16","Ni bueno ni malo",0.203,0.224,0.173,0.18,0.402,0
"P16","Malo",0.045,0.034,0.074,0.196,0.196,0
"P16","Muy malo",0.054,0.1,0.055,0.172,0.213,0.255
"P16","No sabe",0.007,0.032,0.084,0,0.01,0.104
"P18","Muy buena",0.719,0.329,0.318,0.057,0.052,0.226
"P18","Buena",0.175,0.299,0.133,0.061,0.006,0.249
"P18","Ni buena ni mala",0.011,0.123,0.44,0.299,0.035,0
"P18","Mala",0.051,0.041,0.04,0.386,0.168,0.299
"P18","Muy mala",0.044,0.208,0.047,0.197,0.738,0.03
"P18","No sabe",0,0,0.022,0,0.001,0.196
"P19","Muy buena",0.15,0.014,0.054,0.1,0.193,0.029
