"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Segundo Cernadas",0.613,0.549,0.671,0.669,0.453,0.824,0.615,0.52,0.707,0.586,0.525,0.596,0.953
"Nicolas Massot",0.387,0.451,0.329,0.331,0.547,0.176,0.385,0.48,0.293,0.414,0.475,0.404,0.047
