"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Malena Galmarini por el Frente de todos",0.285,0.299,0.271,0.293,0.299,0.215,0.332,0.33,0.283,0.226,0.499,0.045,0.23
"Gisela Zamora por Frente vecinal unidos",0.192,0.156,0.228,0.156,0.199,0.227,0.194,0.209,0.202,0.151,0.24,0.143,0.192
"Segundo cernadas por Juntos por el Cambio",0.329,0.324,0.333,0.263,0.34,0.387,0.34,0.272,0.328,0.408,0.116,0.665,0.167
"Rodriguez Laborde por el Frente de Randazzo",0.054,0.06,0.047,0.034,0.064,0.041,0.081,0.046,0.054,0.064,0.041,0.039,0.205
"A los candidatos del frente de izquierda",0.056,0.035,0.078,0.095,0.039,0.055,0.034,0.068,0.052,0.049,0.055,0.021,0.075
"Cervetto por los liberales",0.084,0.126,0.043,0.159,0.059,0.075,0.019,0.075,0.081,0.102,0.049,0.087,0.131
