"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Pipo Gorosito por el Frente de todos",0.275,0.274,0.277,0.288,0.286,0.233,0.283,0.318,0.278,0.215,0.514,0.034,0.078
"Gisela Zamora por Frente vecinal unidos",0.219,0.235,0.202,0.123,0.234,0.287,0.251,0.259,0.222,0.161,0.291,0.092,0.398
"Segundo cernadas por Juntos por el cambio",0.34,0.297,0.382,0.294,0.338,0.397,0.344,0.318,0.308,0.425,0.083,0.724,0.271
"Rodriguez Laborde por el Frente de Randazzo",0.044,0.029,0.058,0.032,0.048,0.029,0.078,0.026,0.057,0.044,0.038,0.032,0.145
"A los candidatos del frente de izquierda",0.046,0.041,0.051,0.081,0.041,0.029,0.021,0.026,0.056,0.053,0.046,0.012,0.018
"Cervetto por los liberales",0.076,0.124,0.03,0.182,0.053,0.025,0.023,0.053,0.079,0.102,0.028,0.106,0.09
