"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Micaela Ferraro por el Frente de todos",0.246,0.225,0.267,0.298,0.251,0.157,0.273,0.295,0.238,0.198,0.447,0.047,0
"Gisela Zamora por Frente vecinal unidos",0.216,0.193,0.239,0.133,0.222,0.34,0.159,0.217,0.236,0.177,0.302,0.108,0.193
"Segundo cernadas por juntos por el cambio",0.348,0.32,0.375,0.29,0.345,0.42,0.357,0.328,0.318,0.427,0.089,0.719,0.44
"Rodriguez Laborde por el Frente de Randazzo",0.053,0.057,0.05,0,0.075,0.035,0.121,0.063,0.055,0.039,0.06,0.016,0.262
"A los candidatos del frente de izquierda",0.061,0.069,0.053,0.111,0.052,0.029,0.044,0.06,0.06,0.066,0.074,0.012,0.042
"Cervetto por los liberales",0.076,0.136,0.016,0.168,0.055,0.019,0.046,0.037,0.093,0.093,0.028,0.098,0.063
