"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.401,0.341,0.488,0.291
"P05","Bastante",0.253,0.276,0.216,0.145
"P05","Poco",0.166,0.222,0.161,0.313
"P05","Nada",0.142,0.14,0.125,0.213
"P05","No sabe",0.038,0.021,0.01,0.038
"P06","Siempre",0.219,0.139,0.29,0.14
"P06","Casi siempre",0.265,0.32,0.299,0.161
"P06","Casi nunca",0.321,0.353,0.298,0.322
"P06","Nunca, pero esta es una excepción",0.195,0.188,0.113,0.377
"P08","Unión por la Patria",0.138,0.206,0.414,0.298
"P08","Juntos por el Cambio",0.141,0.249,0.23,0.137
"P08","De los Liberales libertarios",0.215,0.242,0.134,0.083
"P08","De la Izquierda",0.048,0.011,0.025,0.025
"P08","Hacemos por nuestro país",0.023,0,0.011,0.02
"P08","Otro",0.109,0.119,0.035,0.139
"P08","En blanco",0.096,0.034,0.048,0.108
"P08","No sabe",0.23,0.139,0.103,0.19
"P09","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.153,0.203,0.354,0.205
"P09","Juan Grabois a presidente y Paula Abal Medina a vicepresidenta por Unión por la Patria",0.076,0.077,0.096,0.165
"P09","Patricia Bullrich a presidenta y Luis Petri a vicepresidente por Juntos por el Cambio",0.185,0.14,0.156,0.08
"P09","Horacio Rodríguez Larreta a presidente y Gerardo Morales a vicepresidente por Juntos por el Cambio",0.078,0.106,0.073,0.08
"P09","Javier Milei a presidente y Victoria Villarruel a vicepresidenta por la Libertad Avanza",0.255,0.276,0.207,0.229
"P09","A los candidatos a presidente del Frente de Izquierda",0.035,0.039,0.022,0.042
"P09","En blanco",0.077,0.021,0.04,0.062
"P09","No sabe",0.141,0.138,0.052,0.137
"P12","Pablo Grasso a gobernador y Javier Castro a vicegobernador dentro del lema de Unión por la Patria",0.077,0.152,0.282,0.132
"P12","Javier Belloni a gobernador y Fernando Cotillo a vicegobernador dentro del lema de Unión por la Patria",0.016,0.193,0.273,0.369
