"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P09_","Liliana Alvarado por Nos Une Río Negro",0.167,0.153,0.183,0.168
"P09_","Hernán Cáceres por Cambia Cinco Saltos",0.176,0.326,0.26,0.253
"P09_","Quique Rossi por Avancemos Cinco Saltos",0.053,0.118,0.228,0.184
"P09_","María Elena Vogel por Juntos Somos Río Negro",0.073,0.272,0.152,0.131
"P09_","Silvina Gastiazoro por Nueva Generación",0.203,0.051,0.048,0.058
"P09_","Miguel Vidal por el Partido Socialista",0,0.021,0.079,0.135
"P09_","Martín Palumbo por Vamos Con Todos",0,0,0.028,0.044
"P09_","Norberto Soto por la UCR",0.328,0.059,0.022,0.027
"P10_","A Liliana Alvarado por Nos Une Río Negro con el apoyo del kirchnerismo, Martín Doñate y La Cámpora",0.356,0.178,0.174,0.193
"P10_","A Hernán Cáceres por Cambia Cinco Saltos con el apoyo de una parte del PRO",0.086,0.435,0.342,0.303
"P10_","A Quique Rossi  por Avancemos Cinco Saltos",0.044,0.113,0.211,0.175
"P10_","A María Elena Vogel por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.157,0.178,0.146,0.199
"P10_","A Silvina Gastiazoro por Nueva Generación",0.101,0,0.042,0.014
"P10_","A Miguel Vidal por el Partido Socialista con el apoyo de una parte del PRO y de Anibal Tortoriello",0.037,0.074,0.048,0.057
"P10_","A Martín Palumbo por Vamos Con Todos con el apoyo del Movimiento Evita y de Silvia Horne",0,0.012,0.022,0.054
"P10_","A Norberto Soto por la UCR con el apoyo del radicalismo",0.219,0.01,0.015,0.005
