"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P09_","Liliana Alvarado por Nos Une Río Negro",0.063,0.132,0.212,0.158
"P09_","Hernán Cáceres por Cambia Cinco Saltos",0.25,0.275,0.255,0.267
"P09_","Quique Rossi por Avancemos Cinco Saltos",0.046,0.166,0.222,0.204
"P09_","María Elena Vogel por Juntos Somos Río Negro",0.18,0.249,0.157,0.094
"P09_","Silvina Gastiazoro por Nueva Generación",0.051,0.057,0.051,0.073
"P09_","Miguel Vidal por el Partido Socialista",0.347,0.1,0.018,0.14
"P09_","Martín Palumbo por Vamos Con Todos",0,0.008,0.046,0.024
"P09_","Norberto Soto por la UCR",0.063,0.013,0.039,0.04
"P10_","A Liliana Alvarado por Nos Une Río Negro con el apoyo del kirchnerismo, Martín Doñate y La Cámpora",0.212,0.168,0.207,0.152
"P10_","A Hernán Cáceres por Cambia Cinco Saltos con el apoyo de una parte del PRO",0.214,0.409,0.304,0.382
"P10_","A Quique Rossi  por Avancemos Cinco Saltos",0.058,0.173,0.214,0.184
"P10_","A María Elena Vogel por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.172,0.194,0.155,0.169
"P10_","A Silvina Gastiazoro por Nueva Generación",0.011,0.017,0.041,0.023
"P10_","A Miguel Vidal por el Partido Socialista con el apoyo de una parte del PRO y de Anibal Tortoriello",0.264,0.017,0.016,0.065
"P10_","A Martín Palumbo por Vamos Con Todos con el apoyo del Movimiento Evita y de Silvia Horne",0.05,0.009,0.039,0.017
"P10_","A Norberto Soto por la UCR con el apoyo del radicalismo",0.019,0.013,0.024,0.008
