"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","CABA","Centro","1 cordón GBA","2 cordón GBA","3 cordón GBA","Cuyo","Interior GBA","NEA","NOA","Patagonia"
"Todos los días",0.074,0.066,0.081,0.12,0.067,0.055,0.07,0.09,0.065,0.072,0.095,0.088,0.06,0.079,0.057,0.054,0.066,0.073,0.082,0.054
"Entre 4 y 6 días a la semana",0.095,0.095,0.094,0.088,0.098,0.094,0.096,0.105,0.082,0.101,0.112,0.092,0.096,0.057,0.153,0.061,0.097,0.167,0.1,0.086
"Entre 1 y 3 días a la semana",0.291,0.308,0.277,0.285,0.287,0.316,0.273,0.216,0.31,0.338,0.283,0.286,0.292,0.313,0.345,0.353,0.266,0.262,0.29,0.257
"Raramente",0.383,0.369,0.396,0.294,0.4,0.399,0.419,0.377,0.39,0.381,0.361,0.38,0.397,0.364,0.287,0.417,0.4,0.348,0.418,0.4
"Nunca",0.157,0.162,0.152,0.213,0.148,0.136,0.142,0.212,0.153,0.108,0.149,0.154,0.155,0.187,0.158,0.115,0.171,0.15,0.11,0.203
