"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","CABA","Centro","1 cordón GBA","2 cordón GBA","3 cordón GBA","Cuyo","Interior GBA","NEA","NOA","Patagonia"
"Agua embotellada/mineral",0.169,0.166,0.171,0.168,0.156,0.174,0.189,0.154,0.169,0.181,0.181,0.137,0.178,0.204,0.132,0.103,0.159,0.189,0.202,0.192
"Agua de la canilla filtrada",0.293,0.3,0.288,0.267,0.286,0.306,0.316,0.273,0.31,0.291,0.359,0.278,0.34,0.265,0.126,0.316,0.248,0.295,0.329,0.26
"Agua de la canilla directamente",0.385,0.39,0.38,0.4,0.42,0.362,0.329,0.416,0.374,0.371,0.327,0.431,0.332,0.34,0.523,0.444,0.444,0.331,0.37,0.397
"Agua de bidón",0.14,0.132,0.147,0.146,0.129,0.148,0.147,0.132,0.14,0.148,0.123,0.14,0.142,0.183,0.205,0.134,0.134,0.15,0.098,0.112
"No consume agua",0.013,0.012,0.014,0.019,0.009,0.01,0.019,0.025,0.007,0.009,0.01,0.014,0.008,0.008,0.014,0.003,0.015,0.035,0.001,0.039
