"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","CABA","Centro","1 cordón GBA","2 cordón GBA","3 cordón GBA","Cuyo","Interior GBA","NEA","NOA","Patagonia"
"Todos los días",0.123,0.128,0.119,0.187,0.118,0.098,0.102,0.116,0.139,0.11,0.122,0.143,0.106,0.107,0.072,0.104,0.111,0.159,0.164,0.116
"Entre 4 y 6 días a la semana",0.211,0.198,0.222,0.23,0.221,0.196,0.192,0.206,0.215,0.21,0.207,0.208,0.216,0.19,0.303,0.165,0.229,0.245,0.229,0.191
"Entre 1 y 3 días a la semana",0.382,0.387,0.377,0.306,0.398,0.412,0.383,0.342,0.363,0.442,0.383,0.392,0.386,0.406,0.319,0.468,0.381,0.327,0.344,0.3
"Raramente",0.221,0.22,0.222,0.194,0.198,0.248,0.26,0.236,0.226,0.201,0.209,0.211,0.231,0.219,0.275,0.214,0.221,0.216,0.196,0.289
"Nunca",0.063,0.067,0.06,0.083,0.065,0.046,0.063,0.1,0.057,0.037,0.079,0.046,0.061,0.078,0.031,0.049,0.058,0.053,0.067,0.104
