"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P10","Siempre",0.338,0.229,0.141,0.235,0.193,0.126
"P10","Casi siempre",0.388,0.315,0.27,0.305,0.321,0.151
"P10","Casi nunca",0.176,0.285,0.394,0.352,0.349,0.32
"P10","Nunca, pero esta es una excepción",0.098,0.171,0.195,0.108,0.137,0.403
"P11","Unión por la Patria",0.766,0.758,0.577,0.288,0.07,0.272
"P11","La Libertad Avanza",0.153,0.185,0.275,0.545,0.826,0.559
"P11","En blanco",0.076,0.039,0.094,0.102,0.057,0.046
"P11","No sabe",0.005,0.018,0.054,0.065,0.047,0.123
"P13","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.788,0.817,0.58,0.269,0.073,0.269
"P13","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.155,0.156,0.337,0.628,0.865,0.659
"P13","En blanco",0.031,0.011,0.046,0.061,0.038,0.02
"P13","No sabe",0.026,0.016,0.037,0.042,0.024,0.052
"P15","Totalmente seguro",0.908,0.834,0.787,0.635,0.799,0.682
"P15","Bastante seguro",0.037,0.116,0.109,0.183,0.094,0.129
"P15","Algo seguro",0.022,0.042,0.059,0.101,0.051,0.122
"P15","Para nada seguro",0.033,0.008,0.045,0.081,0.056,0.067
"P16","Tiene Decidido que va a ir a votar",0.871,0.936,0.937,0.91,0.96,0.931
"P16","Tiene dudas sobre si va a ir a  votar",0.093,0.029,0.032,0.053,0.023,0.059
"P16","Tiene Decidido que no va a ir a votar",0.036,0.035,0.031,0.037,0.017,0.01
"P17","Lo votaría",0.917,0.825,0.63,0.278,0.108,0.3
"P17","Puede que lo vote",0.012,0.073,0.049,0.064,0.027,0.113
"P17","Nunca lo votaría",0.052,0.081,0.289,0.632,0.844,0.576
"P17","No sabe",0.019,0.021,0.032,0.026,0.021,0.011
"P18","Lo votaría",0.27,0.19,0.285,0.437,0.736,0.571
"P18","Puede que lo vote",0.051,0.041,0.068,0.165,0.111,0.092
"P18","Nunca lo votaría",0.665,0.765,0.623,0.34,0.138,0.337
"P18","No sabe",0.014,0.004,0.024,0.058,0.015,0
"P19","Si",0.892,0.894,0.904,0.853,0.917,0.839
"P19","No",0.108,0.106,0.096,0.147,0.083,0.161
"P20","Sergio Massa",0.919,0.875,0.779,0.536,0.279,0.474
"P20","Javier Milei",0.081,0.125,0.221,0.464,0.721,0.526
"P21","Sergio Massa",0.889,0.861,0.735,0.421,0.135,0.378
"P21","Javier Milei",0.111,0.139,0.265,0.579,0.865,0.622
"P22","Sergio Massa",0.896,0.844,0.73,0.429,0.141,0.346
"P22","Javier Milei",0.104,0.156,0.27,0.571,0.859,0.654
"P23","Sergio Massa",0.863,0.876,0.708,0.392,0.122,0.423
"P23","Javier Milei",0.137,0.124,0.292,0.608,0.878,0.577
"P24","Si",0.816,0.803,0.585,0.312,0.091,0.242
"P24","No",0.184,0.197,0.415,0.688,0.909,0.758
"P25","Si",0.288,0.214,0.421,0.765,0.899,0.676
"P25","No",0.712,0.786,0.579,0.235,0.101,0.324
"P28","Inflación",0.368,0.465,0.469,0.299,0.309,0.42
"P28","Desempleo",0.032,0.044,0.092,0.082,0.028,0.042
"P28","Corrupción",0.117,0.078,0.164,0.38,0.499,0.304
"P28","Inseguridad",0.132,0.096,0.088,0.123,0.068,0.068
"P28","Precio del dólar",0.027,0.009,0.012,0.018,0.005,0
"P28","Pobreza",0.115,0.18,0.084,0.058,0.044,0.09
"P28","Narcotráfico",0.032,0.002,0.004,0.006,0.011,0
"P28","Tarifas",0.042,0.006,0.005,0.001,0.006,0
"P28","Otro",0.126,0.102,0.068,0.026,0.025,0.068
"P28","No sabe",0.009,0.018,0.014,0.007,0.005,0.008
"P32","Sin deuda",0.52,0.517,0.456,0.446,0.405,0.339
"P32","Menos de 10%",0.086,0.153,0.185,0.212,0.142,0.132
"P32","Entre 10 y 20%",0.049,0.116,0.136,0.112,0.155,0.249
"P32","Entre 20 y 30%",0.056,0.058,0.071,0.052,0.1,0.061
"P32","Entre 30 y 40%",0.045,0.048,0.051,0.046,0.05,0.059
"P32","Mas del 40%",0.21,0.064,0.083,0.098,0.112,0.038
"P32","No sabe",0.034,0.044,0.018,0.034,0.036,0.122
"P33","Gran excedente habitual",0.057,0.01,0.02,0.008,0.011,0.008
"P33","Gran excedente excepcional",0,0.001,0.007,0.004,0.008,0.007
"P33","Pequeño excedente habitual",0.161,0.089,0.1,0.07,0.074,0.035
"P33","Pequeño excedente excepcional",0.096,0.104,0.062,0.066,0.065,0.094
"P33","Alcanza gastos familia",0.141,0.227,0.178,0.141,0.142,0.099
"P33","No alcanza gastos familia",0.016,0.073,0.124,0.084,0.123,0.091
"P33","Solo NBFamiliares",0.184,0.237,0.266,0.301,0.305,0.302
"P33","No alcanza NBFamiliares",0.327,0.229,0.237,0.301,0.259,0.348
"P33","No sabe",0.018,0.03,0.006,0.025,0.013,0.016
"P34","Muy buena",0.177,0.105,0.066,0.066,0.051,0.032
"P34","Buena",0.34,0.37,0.25,0.217,0.176,0.177
"P34","Ni buena ni mala",0.259,0.401,0.48,0.462,0.459,0.503
"P34","Mala",0.09,0.082,0.16,0.193,0.248,0.219
"P34","Muy mala",0.08,0.03,0.029,0.043,0.056,0.051
"P34","No sabe",0.054,0.012,0.015,0.019,0.01,0.018
"P35","Mejor",0.286,0.226,0.137,0.117,0.049,0.152
"P35","Igual",0.473,0.412,0.425,0.197,0.091,0.152
"P35","Peor",0.207,0.298,0.41,0.653,0.84,0.682
"P35","No sabe",0.034,0.064,0.028,0.033,0.02,0.014
"P36","Mejor",0.341,0.36,0.241,0.119,0.075,0.209
"P36","Igual",0.319,0.328,0.293,0.328,0.162,0.267
"P36","Peor",0.15,0.131,0.278,0.384,0.581,0.333
"P36","No sabe",0.19,0.181,0.188,0.169,0.182,0.191
"P37","Muy buena",0.201,0.044,0.056,0.101,0.052,0.008
"P37","Buena",0.264,0.201,0.074,0.074,0.02,0.05
"P37","Ni buena ni mala",0.264,0.299,0.25,0.136,0.022,0.127
"P37","Mala",0.203,0.357,0.429,0.408,0.254,0.286
"P37","Muy mala",0.05,0.093,0.182,0.276,0.648,0.529
"P37","No sabe",0.018,0.006,0.009,0.005,0.004,0
"P38","Mejor",0.358,0.298,0.14,0.038,0.008,0.063
"P38","Igual",0.394,0.351,0.291,0.096,0.016,0.088
"P38","Peor",0.186,0.313,0.499,0.831,0.958,0.787
"P38","No sabe",0.062,0.038,0.07,0.035,0.018,0.062
"P39","Mejor",0.504,0.494,0.235,0.153,0.087,0.131
"P39","Igual",0.224,0.177,0.248,0.195,0.111,0.108
"P39","Peor",0.156,0.148,0.316,0.525,0.68,0.445
"P39","No sabe",0.116,0.181,0.201,0.127,0.122,0.316
"P40","Muy buena",0.291,0.076,0.065,0.085,0.026,0.052
"P40","Buena",0.265,0.269,0.08,0.048,0.006,0.01
"P40","Ni buena ni mala",0.316,0.358,0.286,0.083,0.017,0.195
"P40","Mala",0.103,0.189,0.362,0.49,0.13,0.273
"P40","Muy mala",0.025,0.104,0.198,0.29,0.819,0.429
"P40","No sabe",0,0.004,0.009,0.004,0.002,0.041
"P42","Muy buena",0.28,0.056,0.049,0.038,0.002,0.018
"P42","Buena",0.33,0.385,0.091,0.076,0.006,0
"P42","Ni buena ni mala",0.279,0.337,0.349,0.129,0.018,0.118
"P42","Mala",0.059,0.125,0.319,0.465,0.107,0.326
"P42","Muy mala",0.044,0.086,0.18,0.29,0.866,0.427
"P42","No sabe",0.008,0.011,0.012,0.002,0.001,0.111
"P43","Muy buena",0.497,0.227,0.092,0.05,0.012,0.016
"P43","Buena",0.353,0.449,0.303,0.108,0.015,0.085
"P43","Ni buena ni mala",0.082,0.191,0.258,0.181,0.038,0.372
"P43","Mala",0.037,0.063,0.2,0.487,0.178,0.112
"P43","Muy mala",0.028,0.068,0.135,0.174,0.754,0.4
"P43","No sabe",0.003,0.002,0.012,0,0.003,0.015
"P44","Muy buena",0.349,0.072,0.051,0.053,0.004,0.018
"P44","Buena",0.206,0.379,0.143,0.059,0.005,0.027
"P44","Ni buena ni mala",0.316,0.328,0.333,0.093,0.022,0.132
"P44","Mala",0.075,0.137,0.245,0.538,0.082,0.237
"P44","Muy mala",0.047,0.072,0.219,0.256,0.887,0.483
"P44","No sabe",0.007,0.012,0.009,0.001,0,0.103
"P45","Muy buena",0.316,0.052,0.057,0.043,0.009,0.034
"P45","Buena",0.254,0.191,0.057,0.021,0.01,0.036
"P45","Ni buena ni mala",0.2,0.329,0.284,0.131,0.017,0.08
"P45","Mala",0.136,0.284,0.37,0.551,0.075,0.198
"P45","Muy mala",0.094,0.144,0.231,0.254,0.887,0.62
"P45","No sabe",0,0,0.001,0,0.002,0.032
"P46","Muy buena",0.674,0.582,0.262,0.111,0.032,0.068
"P46","Buena",0.111,0.188,0.16,0.051,0.011,0.082
"P46","Ni buena ni mala",0.124,0.074,0.198,0.083,0.021,0.131
"P46","Mala",0.008,0.047,0.141,0.448,0.038,0.144
"P46","Muy mala",0.076,0.109,0.237,0.307,0.895,0.534
"P46","No sabe",0.007,0,0.002,0,0.003,0.041
"P47","Muy buena",0.234,0.063,0.06,0.163,0.352,0.118
"P47","Buena",0.039,0.058,0.103,0.203,0.256,0.2
"P47","Ni buena ni mala",0.05,0.096,0.166,0.242,0.203,0.202
"P47","Mala",0.258,0.241,0.278,0.242,0.072,0.131
"P47","Muy mala",0.409,0.537,0.389,0.148,0.117,0.317
"P47","No sabe",0.01,0.005,0.004,0.002,0,0.032
"P48","Muy buena",0.264,0.033,0.11,0.132,0.105,0.096
"P48","Buena",0.041,0.128,0.151,0.278,0.168,0.137
"P48","Ni buena ni mala",0.156,0.222,0.319,0.254,0.24,0.379
"P48","Mala",0.353,0.367,0.266,0.251,0.174,0.178
"P48","Muy mala",0.18,0.25,0.144,0.085,0.313,0.167
"P48","No sabe",0.006,0,0.01,0,0,0.043
"P49","Muy buena",0.667,0.36,0.165,0.081,0.028,0.01
"P49","Buena",0.153,0.384,0.258,0.06,0.014,0.103
"P49","Ni buena ni mala",0.046,0.108,0.255,0.138,0.038,0.196
"P49","Mala",0.05,0.033,0.17,0.471,0.092,0.144
"P49","Muy mala",0.076,0.112,0.152,0.241,0.828,0.459
"P49","No sabe",0.008,0.003,0,0.009,0,0.088
"P50","Muy buena",0.206,0.069,0.052,0.168,0.176,0.058
"P50","Buena",0.021,0.1,0.111,0.233,0.2,0.172
"P50","Ni buena ni mala",0.063,0.115,0.237,0.245,0.309,0.251
"P50","Mala",0.319,0.294,0.316,0.286,0.124,0.148
"P50","Muy mala",0.384,0.416,0.284,0.068,0.188,0.181
"P50","No sabe",0.007,0.006,0,0,0.003,0.19
"P51","Muy buena",0.753,0.623,0.309,0.085,0.025,0.075
"P51","Buena",0.094,0.166,0.195,0.031,0.012,0.059
"P51","Ni buena ni mala",0.028,0.023,0.215,0.16,0.023,0.175
"P51","Mala",0.011,0.063,0.127,0.51,0.056,0.177
"P51","Muy mala",0.099,0.121,0.146,0.212,0.878,0.37
"P51","No sabe",0.015,0.004,0.008,0.002,0.006,0.144
"P53","Muy buena",0.202,0.092,0.153,0.17,0.286,0.23
"P53","Buena",0.071,0.048,0.123,0.163,0.28,0.155
"P53","Ni buena ni mala",0.036,0.116,0.142,0.29,0.253,0.217
"P53","Mala",0.167,0.197,0.205,0.204,0.03,0.047
"P53","Muy mala",0.517,0.545,0.364,0.159,0.148,0.334
"P53","No sabe",0.007,0.002,0.013,0.014,0.003,0.017
"P54","Muy buena",0.268,0.041,0.09,0.246,0.39,0.174
"P54","Buena",0.005,0.126,0.133,0.234,0.328,0.247
"P54","Ni buena ni mala",0.028,0.057,0.17,0.185,0.166,0.181
"P54","Mala",0.198,0.209,0.233,0.22,0.038,0.14
"P54","Muy mala",0.477,0.563,0.365,0.113,0.077,0.241
"P54","No sabe",0.024,0.004,0.009,0.002,0.001,0.017
"P55","Muy buena",0.809,0.417,0.157,0.063,0.041,0.055
"P55","Buena",0.073,0.416,0.146,0.058,0.041,0.091
"P55","Ni buena ni mala",0.079,0.084,0.532,0.251,0.078,0.107
"P55","Mala",0,0.036,0.085,0.495,0.111,0.058
"P55","Muy mala",0.039,0.042,0.068,0.12,0.695,0.095
"P55","No sabe",0,0.005,0.012,0.013,0.034,0.594
"P57","Muy buena",0.278,0.05,0.042,0.072,0.042,0.009
"P57","Buena",0.105,0.234,0.126,0.188,0.087,0.14
"P57","Ni buena ni mala",0.237,0.375,0.545,0.292,0.164,0.22
"P57","Mala",0.24,0.255,0.223,0.4,0.203,0.092
"P57","Muy mala",0.123,0.081,0.06,0.041,0.499,0.11
"P57","No sabe",0.017,0.005,0.004,0.007,0.005,0.429
"P58","Muy buena",0.764,0.5,0.239,0.087,0.016,0.044
"P58","Buena",0.071,0.321,0.264,0.125,0.068,0.107
"P58","Ni buena ni mala",0.033,0.114,0.368,0.351,0.205,0.175
"P58","Mala",0.078,0.024,0.077,0.384,0.159,0.097
"P58","Muy mala",0.023,0.028,0.039,0.046,0.544,0.212
"P58","No sabe",0.031,0.013,0.013,0.007,0.008,0.365
"P59","Radio",0.363,0.307,0.179,0.197,0.181,0.048
"P59","Televisión",0.248,0.331,0.317,0.377,0.364,0.323
"P59","Diario",0.026,0.032,0.078,0.072,0.058,0.032
"P59","Medio digital",0.225,0.194,0.225,0.189,0.148,0.167
"P59","Redes Sociales",0.113,0.105,0.123,0.105,0.161,0.264
"P59","Ninguno en particular",0.025,0.031,0.078,0.06,0.088,0.139
"P59","No sabe",0,0,0,0,0,0.027
"P60","Muy buena",0.337,0.144,0.084,0.041,0.023,0.067
"P60","Buena",0.243,0.388,0.203,0.109,0.064,0.108
"P60","Ni buena ni mala",0.205,0.296,0.353,0.255,0.134,0.304
"P60","Mala",0.144,0.109,0.268,0.47,0.321,0.269
"P60","Muy mala",0.071,0.059,0.084,0.112,0.442,0.099
"P60","No sabe",0,0.004,0.008,0.013,0.016,0.153
"P61","Muy buena",0.137,0.042,0.022,0.041,0.017,0.028
"P61","Buena",0.181,0.073,0.089,0.187,0.105,0.104
"P61","Ni buena ni mala",0.123,0.215,0.295,0.314,0.242,0.252
"P61","Mala",0.221,0.266,0.35,0.307,0.248,0.265
"P61","Muy mala",0.332,0.397,0.236,0.151,0.382,0.223
"P61","No sabe",0.006,0.007,0.008,0,0.006,0.128
